,Value
balance_train_Number,168
balance_train_PosNum,84
balance_train_NegNum,84
balance_train_AUC-PR,0.6858
balance_train_Cutoff,0.4565
balance_train_Acc,0.6607
balance_train_MCC,0.3367
balance_train_Sen,0.8095
balance_train_Spe,0.5119
balance_train_PPV,0.6239
balance_train_NPV,0.7288
balance_train_Youden Index,0.3214
balance_train_AUC,0.6750
balance_train_95% CIs,[0.5941-0.7559]
balance_train_Std,0.0413
train_Number,127
train_PosNum,43
train_NegNum,84
train_AUC-PR,0.5240
train_Cutoff,0.4565
train_Acc,0.6063
train_MCC,0.2912
train_Sen,0.7907
train_Spe,0.5119
train_PPV,0.4533
train_NPV,0.8269
train_Youden Index,0.3026
train_AUC,0.6703
train_95% CIs,[0.5732-0.7673]
train_Std,0.0495
test_Number,55
test_PosNum,19
test_NegNum,36
test_AUC-PR,0.6077
test_Cutoff,0.5185
test_Acc,0.6727
test_MCC,0.3574
test_Sen,0.7368
test_Spe,0.6389
test_PPV,0.5185
test_NPV,0.8214
test_Youden Index,0.3757
test_AUC,0.7442
test_95% CIs,[0.6108-0.8775]
test_Std,0.0681
cv_train_Number,672
cv_train_PosNum,336
cv_train_NegNum,336
cv_train_AUC-PR,0.7276
cv_train_Cutoff,0.4993
cv_train_Acc,0.6562
cv_train_MCC,0.3574
cv_train_Sen,0.8988
cv_train_Spe,0.4137
cv_train_PPV,0.6052
cv_train_NPV,0.8035
cv_train_Youden Index,0.3125
cv_train_AUC,0.7236
cv_train_95% CIs,[0.6861-0.7610]
cv_train_Std,0.0191
cv_val_Number,127
cv_val_PosNum,43
cv_val_NegNum,84
cv_val_AUC-PR,0.5272
cv_val_Cutoff,0.5046
cv_val_Acc,0.7008
cv_val_MCC,0.3035
cv_val_Sen,0.4651
cv_val_Spe,0.8214
cv_val_PPV,0.5714
cv_val_NPV,0.7500
cv_val_Youden Index,0.2865
cv_val_AUC,0.6697
cv_val_95% CIs,[0.5686-0.7708]
cv_val_Std,0.0516
