,Value
balance_train_Number,168
balance_train_PosNum,84
balance_train_NegNum,84
balance_train_AUC-PR,0.5415
balance_train_Cutoff,0.5415
balance_train_Acc,0.5774
balance_train_MCC,0.1550
balance_train_Sen,0.5476
balance_train_Spe,0.6071
balance_train_PPV,0.5823
balance_train_NPV,0.5730
balance_train_Youden Index,0.1548
balance_train_AUC,0.5602
balance_train_95% CIs,[0.4729-0.6476]
balance_train_Std,0.0446
train_Number,127
train_PosNum,43
train_NegNum,84
train_AUC-PR,0.3785
train_Cutoff,0.5415
train_Acc,0.5669
train_MCC,0.0914
train_Sen,0.4884
train_Spe,0.6071
train_PPV,0.3889
train_NPV,0.6986
train_Youden Index,0.0955
train_AUC,0.5224
train_95% CIs,[0.4132-0.6316]
train_Std,0.0557
test_Number,55
test_PosNum,19
test_NegNum,36
test_AUC-PR,0.3753
test_Cutoff,0.0421
test_Acc,0.5091
test_MCC,0.3213
test_Sen,1.0000
test_Spe,0.2500
test_PPV,0.4130
test_NPV,1.0000
test_Youden Index,0.2500
test_AUC,0.5833
test_95% CIs,[0.4276-0.7391]
test_Std,0.0795
cv_train_Number,672
cv_train_PosNum,336
cv_train_NegNum,336
cv_train_AUC-PR,0.6469
cv_train_Cutoff,0.5914
cv_train_Acc,0.6176
cv_train_MCC,0.2360
cv_train_Sen,0.5744
cv_train_Spe,0.6607
cv_train_PPV,0.6287
cv_train_NPV,0.6082
cv_train_Youden Index,0.2351
cv_train_AUC,0.6636
cv_train_95% CIs,[0.6230-0.7042]
cv_train_Std,0.0207
cv_val_Number,127
cv_val_PosNum,43
cv_val_NegNum,84
cv_val_AUC-PR,0.3833
cv_val_Cutoff,0.0095
cv_val_Acc,0.4803
cv_val_MCC,0.1470
cv_val_Sen,0.8372
cv_val_Spe,0.2976
cv_val_PPV,0.3789
cv_val_NPV,0.7812
cv_val_Youden Index,0.1348
cv_val_AUC,0.5482
cv_val_95% CIs,[0.4423-0.6540]
cv_val_Std,0.0540
