,Coef
PCA_feature_2,-0.17037049437481366
PCA_feature_3,0.14815497509387754
PCA_feature_9,0.07642468791070967
PCA_feature_10,-0.11018907405987743
PCA_feature_11,-0.24754267742115799
PCA_feature_12,0.2893571098721123
PCA_feature_13,0.15852551745668464
PCA_feature_16,0.4634949737626295
PCA_feature_23,0.24907423832817388
PCA_feature_25,-0.14354385049265517
PCA_feature_26,-0.43563805851642434
PCA_feature_58,-0.03292728697753184
PCA_feature_131,-1.1832563304694099e-14
PCA_feature_135,1.4099694693457884e-14
PCA_feature_137,2.5267306900356248e-14
PCA_feature_142,-3.278266274574529e-14
PCA_feature_143,1.0183509983834044e-14
PCA_feature_147,8.258116936117355e-15
PCA_feature_153,-1.9440547819222886e-14
