,Value
balance_train_Number,168
balance_train_PosNum,84
balance_train_NegNum,84
balance_train_AUC-PR,0.9538
balance_train_Cutoff,0.5926
balance_train_Acc,0.9464
balance_train_MCC,0.8929
balance_train_Sen,0.9405
balance_train_Spe,0.9524
balance_train_PPV,0.9518
balance_train_NPV,0.9412
balance_train_Youden Index,0.8929
balance_train_AUC,0.9714
balance_train_95% CIs,[0.9433-0.9995]
balance_train_Std,0.0143
train_Number,127
train_PosNum,43
train_NegNum,84
train_AUC-PR,0.9147
train_Cutoff,0.5106
train_Acc,0.9291
train_MCC,0.8538
train_Sen,0.9767
train_Spe,0.9048
train_PPV,0.8400
train_NPV,0.9870
train_Youden Index,0.8815
train_AUC,0.9698
train_95% CIs,[0.9414-0.9983]
train_Std,0.0145
test_Number,55
test_PosNum,19
test_NegNum,36
test_AUC-PR,0.8566
test_Cutoff,0.5759
test_Acc,0.8909
test_MCC,0.7552
test_Sen,0.7895
test_Spe,0.9444
test_PPV,0.8824
test_NPV,0.8947
test_Youden Index,0.7339
test_AUC,0.9240
test_95% CIs,[0.8511-0.9969]
test_Std,0.0372
cv_train_Number,672
cv_train_PosNum,336
cv_train_NegNum,336
cv_train_AUC-PR,0.9899
cv_train_Cutoff,0.5225
cv_train_Acc,0.9777
cv_train_MCC,0.9561
cv_train_Sen,0.9970
cv_train_Spe,0.9583
cv_train_PPV,0.9599
cv_train_NPV,0.9969
cv_train_Youden Index,0.9554
cv_train_AUC,0.9915
cv_train_95% CIs,[0.9857-0.9973]
cv_train_Std,0.0030
cv_val_Number,127
cv_val_PosNum,43
cv_val_NegNum,84
cv_val_AUC-PR,0.7300
cv_val_Cutoff,0.4930
cv_val_Acc,0.8031
cv_val_MCC,0.5886
cv_val_Sen,0.8140
cv_val_Spe,0.7976
cv_val_PPV,0.6731
cv_val_NPV,0.8933
cv_val_Youden Index,0.6116
cv_val_AUC,0.8458
cv_val_95% CIs,[0.7647-0.9268]
cv_val_Std,0.0414
