,label,PCA_feature_88,PCA_feature_11,PCA_feature_17,PCA_feature_137,PCA_feature_37,PCA_feature_3,PCA_feature_167,PCA_feature_130,PCA_feature_15,PCA_feature_89,PCA_feature_142
54,1.0,-0.5471704783843263,-1.486386810667443,-0.7758862453693417,1.8041124150158794e-15,0.7443265324246406,0.04863408711700934,2.983724378680108e-16,1.1544584732625651e-15,0.25696995590020777,0.27971423958979147,-2.282896094385478e-15
55,0.0,-0.2678622237662681,-2.7309912608562357,-5.710388161572473,1.4988010832439613e-15,-1.132264393815201,-13.191058714205047,-2.7755575615628914e-17,-2.671474153004283e-16,3.072219219450534,-0.7238351574774402,1.250735626179278e-15
56,0.0,-0.1765064591645231,-2.3877957533525964,-0.2902604246060406,-1.4988010832439613e-15,0.21026505746455537,0.3049076012266324,-2.1163626406917047e-16,-2.8102520310824275e-16,0.2539668635863552,-0.5139626632282673,3.365363543395006e-16
57,1.0,0.08866193368904318,-3.439082461045768,-0.17825464312687817,4.163336342344337e-16,0.4586043214534091,6.687300150192008,1.3739009929736312e-15,1.6583956430338276e-15,1.4293774593441113,-0.014949723167455825,-1.8318679906315083e-15
57,1.0,0.08866193368904318,-3.439082461045768,-0.17825464312687817,4.163336342344337e-16,0.4586043214534091,6.687300150192008,1.3739009929736312e-15,1.6583956430338276e-15,1.4293774593441113,-0.014949723167455825,-1.8318679906315083e-15
57,1.0,0.08866193368904318,-3.439082461045768,-0.17825464312687817,4.163336342344337e-16,0.4586043214534091,6.687300150192008,1.3739009929736312e-15,1.6583956430338276e-15,1.4293774593441113,-0.014949723167455825,-1.8318679906315083e-15
57,1.0,0.08866193368904318,-3.439082461045768,-0.17825464312687817,4.163336342344337e-16,0.4586043214534091,6.687300150192008,1.3739009929736312e-15,1.6583956430338276e-15,1.4293774593441113,-0.014949723167455825,-1.8318679906315083e-15
58,0.0,0.4883453421597932,-3.8617543905959213,1.9037156964271664,3.219646771412954e-15,1.8831029802449226,-0.2071029071835866,-3.0531133177191805e-16,-4.2327252813834093e-16,-1.3032785699467815,-0.1970369254753694,4.1494585545365226e-15
59,1.0,0.1138187871704395,7.274119631133951,-3.1364243758794537,-1.0547118733938987e-15,-2.7142049874422063,17.830552447771655,-6.314393452555578e-16,2.796374243274613e-15,2.1016819401777735,-0.008210837116387003,-1.6922227508153753e-15
60,0.0,0.3774055663907682,10.482212709486596,-5.341385881876082,-5.84601811404184e-16,-0.9004429050455491,-4.136049388344492,-1.9845236565174673e-15,-3.25434124093249e-15,-4.491651815380006,0.485752916732554,-7.771561172376096e-16
60,1.0,-1.0399269080207374,0.6844596649862795,-1.4325098351745762,3.469446951953614e-16,-0.9647672684042892,9.087650474896527,5.30825383648903e-16,4.2327252813834093e-16,-1.956382369123677,-1.2293757724970018,-1.0018028073766061e-16
61,1.0,0.05845187247788227,2.1688109041736685,-0.3676607494056187,1.3877787807814457e-17,0.6037713095978069,-6.039964865459525,-4.787836793695988e-16,4.640385298237959e-16,3.0350361640775083,0.04594226349702291,-1.2160411566597418e-15
62,0.0,-0.45618636143462526,-1.8832215062591346,-1.8441353153940803,-1.5404344466674047e-15,5.447261882293496,4.244169032762025,-3.946495907847236e-16,3.774758283725532e-15,-2.7041450641852967,0.33934167886757705,1.6080886622305002e-15
63,0.0,-0.5183487969989785,-0.7858518120398975,1.585378410936274,-2.123301534595612e-15,-1.1623409118394472,-15.807305368406066,-7.771561172376096e-16,-1.5855372570428017e-15,1.5110127175276842,0.42259768451117957,2.1510571102112408e-16
64,0.0,0.09415248964261824,9.731284621764713,1.5505390916723372,8.576472865229334e-15,-0.01770136128220965,50.73029944239143,-3.524958103184872e-15,1.186550857568136e-15,12.926343658760041,-0.02791133501638343,-5.6343818499726694e-15
66,0.0,0.3891999850084512,0.3741782633890557,-4.020856817329704,-1.249000902703301e-16,-3.0612742822081223,-10.17311709743654,-1.6653345369377348e-16,-5.065392549852277e-16,-1.3592042790690069,-0.23029575791200776,1.0061396160665481e-15
68,0.0,0.17423837511694656,-1.238892812888198,-6.122728114961576,-5.315192730392937e-15,-0.5435218204160375,20.787841023947927,-2.498001805406602e-16,3.6637359812630166e-15,0.24751668419262735,-0.2856779690860879,-6.938893903907228e-16
69,0.0,-1.006524979421727,-1.2577968104923665,-0.19310140799590203,-2.0816681711721685e-15,0.3152336459818045,-9.261072022866157,-1.1379786002407855e-15,4.510281037539698e-16,3.4027798244138596,0.01406437220040397,6.83481049534862e-16
71,0.0,-0.7502875105737129,4.897314659792815,3.1553597348007525,-2.0409021694867135e-15,0.5014286630900995,-13.622287446680545,-6.643990912991171e-16,1.9810542095655137e-15,1.9741484100751114,0.6675233082462498,3.1138286393783687e-15
74,0.0,-0.23246575882663884,2.1255638340171403,0.28599489084074825,2.220446049250313e-16,-0.852550103683999,-15.930134250281677,2.498001805406602e-16,-2.3800406090401793e-15,3.2292771315113846,-0.16164622352721136,6.800116025829084e-16
75,0.0,0.7361495427146881,-1.8431987972981163,-0.5926235676118156,-1.0824674490095276e-15,-0.35347990095567183,-5.836094526563574,-4.371503159461554e-16,3.7470027081099033e-16,0.3989872940243735,0.3474454217891497,1.1796119636642288e-15
76,0.0,-0.19406959543512087,-1.8653382401782315,-2.767990017945345,-2.67841304690819e-15,1.0659269832123424,-15.095582545983069,1.4675760606763788e-15,-2.896988204881268e-15,-2.0315188280519836,0.08780027439783585,-1.880440247958859e-15
77,0.0,-0.5860859615582283,-0.30249698988812723,0.01720627823650328,-7.105427357601002e-15,0.35430547003779844,-10.89081249876573,-5.689893001203927e-16,2.2429974544380116e-15,-4.702972404585648,-1.008673110484236,2.2551405187698492e-15
79,0.0,0.2552138751393768,-0.6647620691487947,-2.4741265083283546,-1.2490009027033011e-15,0.27505242221252313,7.965691953481606,9.783840404509192e-16,6.938893903907228e-18,1.8038919979102983,-0.44422131053351877,1.5178830414797062e-15
80,0.0,0.6007468859609946,-4.798392945604949,-1.7108726026957437,-2.2898349882893854e-15,1.758755131781713,16.652364028249757,-1.0547118733938987e-15,1.609823385706477e-15,1.8579482857164793,-0.9578655134187648,3.3306690738754696e-16
81,0.0,-0.061186966681807786,5.479648114616198,0.05536638534009003,6.38378239159465e-16,0.34993772615189456,-9.386956013790096,4.996003610813204e-16,-6.314393452555578e-16,-0.9344117154251873,0.1700435961012706,-4.510281037539698e-16
82,0.0,-0.03800986033808773,-10.988359144859947,-6.1421239327343455,-3.0531133177191805e-15,-2.6597340675823795,6.597452412396449,-1.2490009027033011e-15,2.6645352591003757e-15,-1.5890725444145095,0.1931682840204616,-1.27675647831893e-15
83,0.0,0.1060188303308047,4.19768003783518,0.014229685493469035,5.273559366969494e-16,0.431691995174041,-12.208812353959619,1.5681900222830336e-15,-3.1502578323738817e-15,-1.61450822093567,-0.1719046797318369,5.689893001203927e-16
84,0.0,-0.1018343597712007,-1.7513362051622734,0.035885087058649456,-1.6653345369377348e-15,0.14518881831590202,13.658269039393119,-2.2898349882893854e-15,2.7478019859472624e-15,-9.269158103651488,0.3161911986754813,-9.992007221626409e-16
85,0.0,0.2604769940148379,-4.663725901664343,-0.6404891657211811,2.067790383364354e-15,-2.7282404198232943,1.50643783468907,-3.0531133177191805e-16,-8.224757680475037e-16,-2.809523685188272,0.4105255860925816,2.5222879340702775e-15
86,0.0,0.3687200249924314,1.493062365991776,-0.8666028275449438,-1.412064909445121e-15,0.12646877313935478,-4.295807683332518,-1.8596235662471372e-15,6.38378239159465e-16,3.021810376587859,-0.7405291732801242,1.9081958235744878e-16
87,0.0,-0.07156912473341914,4.663363403601307,-3.18245752494787,-4.9960036108132044e-15,-1.5102309330253936,-21.80322859546914,-7.216449660063518e-16,1.465841337200402e-15,-6.976063234010936,-0.0320343151824376,1.304512053934559e-15
88,0.0,-0.23438948778744448,-1.0793665339245215,-0.17450624057677178,-1.3877787807814457e-17,0.9000931047136511,0.06395276894649893,-1.5959455978986625e-16,-1.3964523981613297e-16,1.238907712962632,1.0115155147719461,9.783840404509192e-16
90,0.0,-0.3823464379583815,0.051528228843110035,-2.6702937789369354,9.159339953157541e-16,-0.7016375974220321,-16.40127495573509,3.122502256758253e-16,-1.7069679003611782e-15,3.8910000212862625,0.6942637573065213,2.258609965721803e-15
91,0.0,-0.03018280533355,0.045445959369369404,1.9696894405113083,-4.9404924595819466e-15,-1.4566091655275684,-10.458487690767697,-1.97758476261356e-16,1.6653345369377348e-15,-3.424442453752909,0.28616439601389737,1.5265566588595902e-15
96,0.0,0.09592452603371437,-2.9111980272550824,-1.8680411606126577,1.915134717478395e-15,0.1482381522015741,7.735203510170001,-2.7755575615628914e-17,-9.870576578308032e-16,-1.6248163674499858,-0.9884932341219477,1.1379786002407855e-15
98,0.0,-0.3227895425924219,1.0996689910281083,-0.8565455578845697,1.8457457784393227e-15,-0.30202835934901895,6.151591798416778,-5.204170427930421e-16,-2.6020852139652106e-15,-3.541234892260407,-0.13336988374919434,6.210310043996969e-16
99,0.0,-1.0186918760641681,-6.8978498051818224,0.776972680249592,8.326672684688674e-17,0.6722658713253885,-15.863226792467728,-1.1102230246251565e-16,9.358833152894874e-16,-2.0685916831650126,0.16860361686923667,1.3877787807814457e-16
100,0.0,-0.3178813948413278,1.6388994859376123,-2.60133647080906,5.065392549852277e-16,-2.7455284186750184,-9.155340639769348,7.216449660063518e-16,4.2847669856627135e-16,-0.5552312825443658,-1.0847033248421947,1.0477729794899915e-15
101,0.0,0.3951909749046775,-1.5375649110991716,1.4079052753050516,1.5126788710517758e-15,2.2416202721532636,-15.535425522985445,1.1934897514720433e-15,-4.969982758673552e-16,3.019977042568655,0.05361866759162029,7.91033905045424e-16
102,0.0,0.14648840141929717,6.567560032345947,-2.9913247593288914,-6.63358257213531e-15,1.3976235611836536,-12.328882497061759,-9.645062526431047e-16,4.383212542924397e-15,-1.0670361622657205,0.2089337557151833,2.3869795029440866e-15
103,0.0,1.1948641769946016,0.4976405264378626,-3.69147075644001,-1.9290125052862095e-15,1.281184309809583,0.34691532393565483,-5.204170427930421e-16,-3.382710778154774e-16,-1.5769012898563313,0.44391644101693783,1.1293049828609014e-15
105,0.0,-0.3309744880904512,-0.6075345563143979,0.9612015672252359,-6.800116025829084e-16,-1.3393320333322587,-6.925056373693169,1.5959455978986625e-16,-1.5126788710517758e-15,1.2529715569158926,-0.5759410565138467,-2.0122792321330962e-16
107,0.0,0.5508823577868938,-1.146979482070168,-2.639698532392459,5.967448757360216e-16,-0.26626589815364693,-10.26143953446021,1.3877787807814457e-17,-8.673617379884035e-17,2.6786130573424214,-1.1481079806633139,-4.0419056990259605e-16
108,0.0,0.10601750902112761,0.9140995331644851,13.767599730637238,-1.4432899320127035e-15,-1.1708806364377211,-3.66545865792753,-2.8119867545584043e-15,7.216449660063518e-16,-11.042772252663227,0.05562699756556466,7.771561172376096e-16
110,0.0,-0.06693688739439321,-0.20919888094349126,0.4095980608790182,5.689893001203927e-16,1.2451566599439687,4.739341016518467,-2.419939248987646e-16,5.273559366969494e-16,-4.797938368885735,-0.2764845480927346,1.249000902703301e-16
114,0.0,0.001385018688886741,-1.0879651763377838,15.446561159237286,1.5677563414140394e-15,-0.2829425345368146,-7.051078932255688,2.1441182163073336e-15,3.2827473378516103e-15,-5.801563476694847,-0.29723985539976516,1.2559397966072083e-15
117,0.0,-0.06502667939187964,-1.3785164838892585,-0.815238444959525,-4.527628272299467e-16,-1.8756231149039049,-5.865150302006543,9.367506770274758e-17,-1.734723475976807e-15,2.0640656183603427,-0.755638520924137,9.783840404509192e-16
118,0.0,0.2630511620830803,-2.0571475919814537,0.6891153317712683,6.800116025829084e-16,-1.526775159284191,-14.776969302352793,2.1510571102112408e-16,-1.4224732503009818e-16,5.210862198381421,-1.0154129742322056,1.6306400674181987e-16
119,0.0,0.5251472030042305,0.8012880775983423,-4.129321485961526,-1.0547118733938987e-15,1.043645274309319,-8.557454956297743,-4.163336342344337e-16,1.9984014443252818e-15,5.996653788246868,0.4993263062171125,2.3175905639050143e-15
120,0.0,0.8491659213662173,0.040759345243825074,-1.7568188588203033,3.0531133177191805e-16,-1.3345619567869453,-19.271139582913655,3.0531133177191805e-16,-7.147060721024445e-16,4.562796491513502,0.4143503500379832,1.7416623698807143e-15
