,Value
balance_train_Number,168
balance_train_PosNum,84
balance_train_NegNum,84
balance_train_AUC-PR,0.8387
balance_train_Cutoff,0.5591
balance_train_Acc,0.8333
balance_train_MCC,0.6714
balance_train_Sen,0.8929
balance_train_Spe,0.7738
balance_train_PPV,0.7979
balance_train_NPV,0.8784
balance_train_Youden Index,0.6667
balance_train_AUC,0.8526
balance_train_95% CIs,[0.7918-0.9134]
balance_train_Std,0.0310
train_Number,127
train_PosNum,43
train_NegNum,84
train_AUC-PR,0.7210
train_Cutoff,0.5988
train_Acc,0.8268
train_MCC,0.6358
train_Sen,0.8372
train_Spe,0.8214
train_PPV,0.7059
train_NPV,0.9079
train_Youden Index,0.6586
train_AUC,0.8455
train_95% CIs,[0.7707-0.9204]
train_Std,0.0382
test_Number,55
test_PosNum,19
test_NegNum,36
test_AUC-PR,0.7569
test_Cutoff,0.6531
test_Acc,0.9273
test_MCC,0.8457
test_Sen,0.9474
test_Spe,0.9167
test_PPV,0.8571
test_NPV,0.9706
test_Youden Index,0.8640
test_AUC,0.9386
test_95% CIs,[0.8669-1.0000]
test_Std,0.0366
cv_train_Number,672
cv_train_PosNum,336
cv_train_NegNum,336
cv_train_AUC-PR,0.8296
cv_train_Cutoff,0.5002
cv_train_Acc,0.8140
cv_train_MCC,0.6310
cv_train_Sen,0.8631
cv_train_Spe,0.7649
cv_train_PPV,0.7859
cv_train_NPV,0.8482
cv_train_Youden Index,0.6280
cv_train_AUC,0.8588
cv_train_95% CIs,[0.8299-0.8878]
cv_train_Std,0.0148
cv_val_Number,127
cv_val_PosNum,43
cv_val_NegNum,84
cv_val_AUC-PR,0.7283
cv_val_Cutoff,0.3713
cv_val_Acc,0.7874
cv_val_MCC,0.5994
cv_val_Sen,0.9070
cv_val_Spe,0.7262
cv_val_PPV,0.6290
cv_val_NPV,0.9385
cv_val_Youden Index,0.6332
cv_val_AUC,0.8466
cv_val_95% CIs,[0.7726-0.9206]
cv_val_Std,0.0377
