,Value
balance_train_Number,168
balance_train_PosNum,84
balance_train_NegNum,84
balance_train_AUC-PR,0.9827
balance_train_Cutoff,0.4994
balance_train_Acc,0.9345
balance_train_MCC,0.8696
balance_train_Sen,0.9524
balance_train_Spe,0.9167
balance_train_PPV,0.9195
balance_train_NPV,0.9506
balance_train_Youden Index,0.8690
balance_train_AUC,0.9812
balance_train_95% CIs,[0.9659-0.9964]
balance_train_Std,0.0078
train_Number,127
train_PosNum,43
train_NegNum,84
train_AUC-PR,0.9537
train_Cutoff,0.4994
train_Acc,0.9213
train_MCC,0.8301
train_Sen,0.9302
train_Spe,0.9167
train_PPV,0.8511
train_NPV,0.9625
train_Youden Index,0.8469
train_AUC,0.9713
train_95% CIs,[0.9459-0.9968]
train_Std,0.0130
test_Number,55
test_PosNum,19
test_NegNum,36
test_AUC-PR,0.3395
test_Cutoff,0.4751
test_Acc,0.6000
test_MCC,0.2537
test_Sen,0.7368
test_Spe,0.5278
test_PPV,0.4516
test_NPV,0.7917
test_Youden Index,0.2646
test_AUC,0.5512
test_95% CIs,[0.3961-0.7062]
test_Std,0.0791
cv_train_Number,672
cv_train_PosNum,336
cv_train_NegNum,336
cv_train_AUC-PR,0.9940
cv_train_Cutoff,0.5012
cv_train_Acc,0.9628
cv_train_MCC,0.9257
cv_train_Sen,0.9702
cv_train_Spe,0.9554
cv_train_PPV,0.9560
cv_train_NPV,0.9698
cv_train_Youden Index,0.9256
cv_train_AUC,0.9941
cv_train_95% CIs,[0.9907-0.9975]
cv_train_Std,0.0017
cv_val_Number,127
cv_val_PosNum,43
cv_val_NegNum,84
cv_val_AUC-PR,0.3697
cv_val_Cutoff,0.4928
cv_val_Acc,0.5906
cv_val_MCC,0.0961
cv_val_Sen,0.4186
cv_val_Spe,0.6786
cv_val_PPV,0.4000
cv_val_NPV,0.6951
cv_val_Youden Index,0.0972
cv_val_AUC,0.5365
cv_val_95% CIs,[0.4286-0.6445]
cv_val_Std,0.0551
