,Value
balance_train_Number,168
balance_train_PosNum,84
balance_train_NegNum,84
balance_train_AUC-PR,0.5399
balance_train_Cutoff,0.4831
balance_train_Acc,0.6488
balance_train_MCC,0.3039
balance_train_Sen,0.7500
balance_train_Spe,0.5476
balance_train_PPV,0.6238
balance_train_NPV,0.6866
balance_train_Youden Index,0.2976
balance_train_AUC,0.6137
balance_train_95% CIs,[0.5266-0.7007]
balance_train_Std,0.0444
train_Number,127
train_PosNum,43
train_NegNum,84
train_AUC-PR,0.3934
train_Cutoff,0.4962
train_Acc,0.6142
train_MCC,0.2549
train_Sen,0.6977
train_Spe,0.5714
train_PPV,0.4545
train_NPV,0.7869
train_Youden Index,0.2691
train_AUC,0.6204
train_95% CIs,[0.5209-0.7199]
train_Std,0.0508
test_Number,55
test_PosNum,19
test_NegNum,36
test_AUC-PR,0.3793
test_Cutoff,0.5055
test_Acc,0.6545
test_MCC,0.3834
test_Sen,0.8421
test_Spe,0.5556
test_PPV,0.5000
test_NPV,0.8696
test_Youden Index,0.3977
test_AUC,0.6345
test_95% CIs,[0.4887-0.7804]
test_Std,0.0744
cv_train_Number,672
cv_train_PosNum,336
cv_train_NegNum,336
cv_train_AUC-PR,0.6914
cv_train_Cutoff,0.4135
cv_train_Acc,0.6667
cv_train_MCC,0.3635
cv_train_Sen,0.8661
cv_train_Spe,0.4673
cv_train_PPV,0.6191
cv_train_NPV,0.7772
cv_train_Youden Index,0.3333
cv_train_AUC,0.7200
cv_train_95% CIs,[0.6819-0.7582]
cv_train_Std,0.0195
cv_val_Number,127
cv_val_PosNum,43
cv_val_NegNum,84
cv_val_AUC-PR,0.4175
cv_val_Cutoff,0.5134
cv_val_Acc,0.5354
cv_val_MCC,0.0993
cv_val_Sen,0.6047
cv_val_Spe,0.5000
cv_val_PPV,0.3824
cv_val_NPV,0.7119
cv_val_Youden Index,0.1047
cv_val_AUC,0.4758
cv_val_95% CIs,[0.3722-0.5794]
cv_val_Std,0.0529
