,Coef
PCA_feature_110,-0.4763652352698847
PCA_feature_124,-1.5086843400795678
PCA_feature_114,-0.4126293763529342
PCA_feature_18,-0.01747063369181428
PCA_feature_37,0.3177345973165294
PCA_feature_44,0.0656706338082208
PCA_feature_109,-0.4601173419863772
PCA_feature_86,-0.4527135800350994
PCA_feature_112,-0.07743800135544474
PCA_feature_8,-0.027129872604219334
PCA_feature_115,-0.3655298488314004
PCA_feature_107,-0.6600443642264642
PCA_feature_131,-678850483963612.5
PCA_feature_41,0.01618918944167248
PCA_feature_27,0.26257013734318735
PCA_feature_106,-0.20441935275371187
PCA_feature_154,1046246061186253.2
PCA_feature_19,0.1106438410250819
PCA_feature_10,-0.19290296445495136
PCA_feature_14,-0.090821070180377
