,Value
balance_train_Number,168
balance_train_PosNum,84
balance_train_NegNum,84
balance_train_AUC-PR,0.7187
balance_train_Cutoff,0.4468
balance_train_Acc,0.7500
balance_train_MCC,0.5052
balance_train_Sen,0.8214
balance_train_Spe,0.6786
balance_train_PPV,0.7188
balance_train_NPV,0.7917
balance_train_Youden Index,0.5000
balance_train_AUC,0.7829
balance_train_95% CIs,[0.7124-0.8533]
balance_train_Std,0.0359
train_Number,127
train_PosNum,43
train_NegNum,84
train_AUC-PR,0.5607
train_Cutoff,0.4468
train_Acc,0.7244
train_MCC,0.4663
train_Sen,0.8140
train_Spe,0.6786
train_PPV,0.5645
train_NPV,0.8769
train_Youden Index,0.4925
train_AUC,0.7793
train_95% CIs,[0.6993-0.8594]
train_Std,0.0409
test_Number,55
test_PosNum,19
test_NegNum,36
test_AUC-PR,0.6553
test_Cutoff,1.0000
test_Acc,0.6364
test_MCC,0.3050
test_Sen,0.7368
test_Spe,0.5833
test_PPV,0.4828
test_NPV,0.8077
test_Youden Index,0.3202
test_AUC,0.6601
test_95% CIs,[0.5296-0.7905]
test_Std,0.0666
cv_train_Number,672
cv_train_PosNum,336
cv_train_NegNum,336
cv_train_AUC-PR,0.8735
cv_train_Cutoff,0.5244
cv_train_Acc,0.8110
cv_train_MCC,0.6225
cv_train_Sen,0.8304
cv_train_Spe,0.7917
cv_train_PPV,0.7994
cv_train_NPV,0.8235
cv_train_Youden Index,0.6220
cv_train_AUC,0.8734
cv_train_95% CIs,[0.8465-0.9003]
cv_train_Std,0.0137
cv_val_Number,127
cv_val_PosNum,43
cv_val_NegNum,84
cv_val_AUC-PR,0.4874
cv_val_Cutoff,0.4223
cv_val_Acc,0.5827
cv_val_MCC,0.2224
cv_val_Sen,0.7209
cv_val_Spe,0.5119
cv_val_PPV,0.4306
cv_val_NPV,0.7818
cv_val_Youden Index,0.2328
cv_val_AUC,0.5687
cv_val_95% CIs,[0.4659-0.6715]
cv_val_Std,0.0524
