,Value
balance_train_Number,168
balance_train_PosNum,84
balance_train_NegNum,84
balance_train_AUC-PR,0.9017
balance_train_Cutoff,0.5257
balance_train_Acc,0.9226
balance_train_MCC,0.8458
balance_train_Sen,0.9405
balance_train_Spe,0.9048
balance_train_PPV,0.9080
balance_train_NPV,0.9383
balance_train_Youden Index,0.8452
balance_train_AUC,0.9486
balance_train_95% CIs,[0.9129-0.9842]
balance_train_Std,0.0182
train_Number,127
train_PosNum,43
train_NegNum,84
train_AUC-PR,0.8276
train_Cutoff,0.5257
train_Acc,0.9055
train_MCC,0.7956
train_Sen,0.9070
train_Spe,0.9048
train_PPV,0.8298
train_NPV,0.9500
train_Youden Index,0.8117
train_AUC,0.9410
train_95% CIs,[0.8989-0.9832]
train_Std,0.0215
test_Number,55
test_PosNum,19
test_NegNum,36
test_AUC-PR,0.6208
test_Cutoff,0.3511
test_Acc,0.8182
test_MCC,0.6422
test_Sen,0.8947
test_Spe,0.7778
test_PPV,0.6800
test_NPV,0.9333
test_Youden Index,0.6725
test_AUC,0.8333
test_95% CIs,[0.7238-0.9428]
test_Std,0.0559
cv_train_Number,672
cv_train_PosNum,336
cv_train_NegNum,336
cv_train_AUC-PR,0.9633
cv_train_Cutoff,0.4284
cv_train_Acc,0.9345
cv_train_MCC,0.8721
cv_train_Sen,0.9762
cv_train_Spe,0.8929
cv_train_PPV,0.9011
cv_train_NPV,0.9740
cv_train_Youden Index,0.8690
cv_train_AUC,0.9693
cv_train_95% CIs,[0.9569-0.9816]
cv_train_Std,0.0063
cv_val_Number,127
cv_val_PosNum,43
cv_val_NegNum,84
cv_val_AUC-PR,0.6931
cv_val_Cutoff,0.5891
cv_val_Acc,0.8504
cv_val_MCC,0.6589
cv_val_Sen,0.7209
cv_val_Spe,0.9167
cv_val_PPV,0.8158
cv_val_NPV,0.8652
cv_val_Youden Index,0.6376
cv_val_AUC,0.8380
cv_val_95% CIs,[0.7555-0.9206]
cv_val_Std,0.0421
