,Value
balance_train_Number,168
balance_train_PosNum,84
balance_train_NegNum,84
balance_train_AUC-PR,0.8292
balance_train_Cutoff,0.4841
balance_train_Acc,0.8095
balance_train_MCC,0.6306
balance_train_Sen,0.9048
balance_train_Spe,0.7143
balance_train_PPV,0.7600
balance_train_NPV,0.8824
balance_train_Youden Index,0.6190
balance_train_AUC,0.8503
balance_train_95% CIs,[0.7900-0.9107]
balance_train_Std,0.0308
train_Number,127
train_PosNum,43
train_NegNum,84
train_AUC-PR,0.7310
train_Cutoff,0.4207
train_Acc,0.7638
train_MCC,0.5771
train_Sen,0.9302
train_Spe,0.6786
train_PPV,0.5970
train_NPV,0.9500
train_Youden Index,0.6088
train_AUC,0.8571
train_95% CIs,[0.7878-0.9265]
train_Std,0.0354
test_Number,55
test_PosNum,19
test_NegNum,36
test_AUC-PR,0.7123
test_Cutoff,0.5334
test_Acc,0.8727
test_MCC,0.7337
test_Sen,0.8947
test_Spe,0.8611
test_PPV,0.7727
test_NPV,0.9394
test_Youden Index,0.7558
test_AUC,0.9035
test_95% CIs,[0.8209-0.9861]
test_Std,0.0421
cv_train_Number,672
cv_train_PosNum,336
cv_train_NegNum,336
cv_train_AUC-PR,0.8562
cv_train_Cutoff,0.4238
cv_train_Acc,0.8333
cv_train_MCC,0.6816
cv_train_Sen,0.9375
cv_train_Spe,0.7292
cv_train_PPV,0.7759
cv_train_NPV,0.9211
cv_train_Youden Index,0.6667
cv_train_AUC,0.8774
cv_train_95% CIs,[0.8503-0.9046]
cv_train_Std,0.0139
cv_val_Number,127
cv_val_PosNum,43
cv_val_NegNum,84
cv_val_AUC-PR,0.7046
cv_val_Cutoff,0.5000
cv_val_Acc,0.7953
cv_val_MCC,0.5679
cv_val_Sen,0.7907
cv_val_Spe,0.7976
cv_val_PPV,0.6667
cv_val_NPV,0.8816
cv_val_Youden Index,0.5883
cv_val_AUC,0.8436
cv_val_95% CIs,[0.7703-0.9169]
cv_val_Std,0.0374
