,Value
balance_train_Number,168
balance_train_PosNum,84
balance_train_NegNum,84
balance_train_AUC-PR,0.9262
balance_train_Cutoff,0.6087
balance_train_Acc,0.9167
balance_train_MCC,0.8336
balance_train_Sen,0.9286
balance_train_Spe,0.9048
balance_train_PPV,0.9070
balance_train_NPV,0.9268
balance_train_Youden Index,0.8333
balance_train_AUC,0.9348
balance_train_95% CIs,[0.8915-0.9781]
balance_train_Std,0.0221
train_Number,127
train_PosNum,43
train_NegNum,84
train_AUC-PR,0.8847
train_Cutoff,0.6087
train_Acc,0.9055
train_MCC,0.7956
train_Sen,0.9070
train_Spe,0.9048
train_PPV,0.8298
train_NPV,0.9500
train_Youden Index,0.8117
train_AUC,0.9374
train_95% CIs,[0.8865-0.9883]
train_Std,0.0260
test_Number,55
test_PosNum,19
test_NegNum,36
test_AUC-PR,0.7846
test_Cutoff,0.6227
test_Acc,0.9091
test_MCC,0.8021
test_Sen,0.8947
test_Spe,0.9167
test_PPV,0.8500
test_NPV,0.9429
test_Youden Index,0.8114
test_AUC,0.9327
test_95% CIs,[0.8631-1.0000]
test_Std,0.0355
cv_train_Number,672
cv_train_PosNum,336
cv_train_NegNum,336
cv_train_AUC-PR,0.9303
cv_train_Cutoff,0.4844
cv_train_Acc,0.9256
cv_train_MCC,0.8524
cv_train_Sen,0.9524
cv_train_Spe,0.8988
cv_train_PPV,0.9040
cv_train_NPV,0.9497
cv_train_Youden Index,0.8512
cv_train_AUC,0.9485
cv_train_95% CIs,[0.9306-0.9665]
cv_train_Std,0.0092
cv_val_Number,127
cv_val_PosNum,43
cv_val_NegNum,84
cv_val_AUC-PR,0.7804
cv_val_Cutoff,0.5603
cv_val_Acc,0.8425
cv_val_MCC,0.6448
cv_val_Sen,0.7442
cv_val_Spe,0.8929
cv_val_PPV,0.7805
cv_val_NPV,0.8721
cv_val_Youden Index,0.6370
cv_val_AUC,0.8530
cv_val_95% CIs,[0.7778-0.9282]
cv_val_Std,0.0384
