,Value
balance_train_Number,168
balance_train_PosNum,84
balance_train_NegNum,84
balance_train_AUC-PR,0.9390
balance_train_Cutoff,0.6525
balance_train_Acc,0.9167
balance_train_MCC,0.8343
balance_train_Sen,0.9405
balance_train_Spe,0.8929
balance_train_PPV,0.8977
balance_train_NPV,0.9375
balance_train_Youden Index,0.8333
balance_train_AUC,0.9460
balance_train_95% CIs,[0.9104-0.9816]
balance_train_Std,0.0182
train_Number,127
train_PosNum,43
train_NegNum,84
train_AUC-PR,0.8737
train_Cutoff,0.7381
train_Acc,0.9055
train_MCC,0.7919
train_Sen,0.8837
train_Spe,0.9167
train_PPV,0.8444
train_NPV,0.9390
train_Youden Index,0.8004
train_AUC,0.9388
train_95% CIs,[0.8948-0.9828]
train_Std,0.0225
test_Number,55
test_PosNum,19
test_NegNum,36
test_AUC-PR,0.5455
test_Cutoff,1.0000
test_Acc,0.5091
test_MCC,0.0489
test_Sen,0.5789
test_Spe,0.4722
test_PPV,0.3667
test_NPV,0.6800
test_Youden Index,0.0512
test_AUC,0.5256
test_95% CIs,[0.3847-0.6665]
test_Std,0.0719
cv_train_Number,672
cv_train_PosNum,336
cv_train_NegNum,336
cv_train_AUC-PR,0.9380
cv_train_Cutoff,0.5275
cv_train_Acc,0.8839
cv_train_MCC,0.7695
cv_train_Sen,0.9167
cv_train_Spe,0.8512
cv_train_PPV,0.8603
cv_train_NPV,0.9108
cv_train_Youden Index,0.7679
cv_train_AUC,0.9399
cv_train_95% CIs,[0.9228-0.9569]
cv_train_Std,0.0087
cv_val_Number,127
cv_val_PosNum,43
cv_val_NegNum,84
cv_val_AUC-PR,0.4629
cv_val_Cutoff,2.0000
cv_val_Acc,0.6614
cv_val_MCC,0.0000
cv_val_Sen,0.0000
cv_val_Spe,1.0000
cv_val_PPV,0.0000
cv_val_NPV,0.6614
cv_val_Youden Index,0.0000
cv_val_AUC,0.4712
cv_val_95% CIs,[0.3793-0.5631]
cv_val_Std,0.0469
