,Coef
PCA_feature_11,-0.8124945845494314
PCA_feature_3,0.6225110452536589
PCA_feature_28,-0.579698074859732
PCA_feature_124,0.5924933631480949
PCA_feature_122,0.033697448890697874
PCA_feature_15,-0.34656802818014953
PCA_feature_134,-5.8232792686328665e-15
PCA_feature_89,0.24392403434711976
PCA_feature_23,0.3682652610907594
PCA_feature_126,0.26610963692107725
PCA_feature_148,4.743058263460671e-15
PCA_feature_14,-0.5852592783170298
PCA_feature_128,1.696974734440301e-15
PCA_feature_30,0.18057228612153597
PCA_feature_16,-0.8206326140793666
PCA_feature_138,8.832480999117317e-16
PCA_feature_141,-1.9967412517838164e-15
PCA_feature_1,0.03953558629029896
PCA_feature_53,-1.0571092094818264
