,Coef
PCA_feature_3,0.14929958281655692
PCA_feature_10,-0.2639821893417759
PCA_feature_11,0.2695202383557538
PCA_feature_19,0.2826261834442687
PCA_feature_22,0.3278402762763369
PCA_feature_23,0.2847623686928312
PCA_feature_27,0.3567587687056837
PCA_feature_30,-0.213905357919477
PCA_feature_37,0.3235935437909282
PCA_feature_54,-0.5527479327044993
PCA_feature_59,-0.9358622944490049
PCA_feature_129,0.0
PCA_feature_131,0.0
PCA_feature_138,0.0
PCA_feature_140,0.0
PCA_feature_154,0.0
PCA_feature_157,0.0
