,Value
balance_train_Number,168
balance_train_PosNum,84
balance_train_NegNum,84
balance_train_AUC-PR,0.4153
balance_train_Cutoff,0.5528
balance_train_Acc,0.5179
balance_train_MCC,0.0894
balance_train_Sen,0.9762
balance_train_Spe,0.0595
balance_train_PPV,0.5093
balance_train_NPV,0.7143
balance_train_Youden Index,0.0357
balance_train_AUC,0.3719
balance_train_95% CIs,[0.2872-0.4566]
balance_train_Std,0.0432
train_Number,127
train_PosNum,43
train_NegNum,84
train_AUC-PR,0.2744
train_Cutoff,0.5528
train_Acc,0.3701
train_MCC,0.0809
train_Sen,0.9767
train_Spe,0.0595
train_PPV,0.3471
train_NPV,0.8333
train_Youden Index,0.0363
train_AUC,0.3857
train_95% CIs,[0.2818-0.4895]
train_Std,0.0530
test_Number,55
test_PosNum,19
test_NegNum,36
test_AUC-PR,0.2356
test_Cutoff,0.5944
test_Acc,0.3818
test_MCC,0.1411
test_Sen,1.0000
test_Spe,0.0556
test_PPV,0.3585
test_NPV,1.0000
test_Youden Index,0.0556
test_AUC,0.2573
test_95% CIs,[0.1154-0.3992]
test_Std,0.0724
cv_train_Number,672
cv_train_PosNum,336
cv_train_NegNum,336
cv_train_AUC-PR,0.5074
cv_train_Cutoff,0.5583
cv_train_Acc,0.5833
cv_train_MCC,0.2361
cv_train_Sen,0.9375
cv_train_Spe,0.2292
cv_train_PPV,0.5488
cv_train_NPV,0.7857
cv_train_Youden Index,0.1667
cv_train_AUC,0.5476
cv_train_95% CIs,[0.5036-0.5916]
cv_train_Std,0.0224
cv_val_Number,127
cv_val_PosNum,43
cv_val_NegNum,84
cv_val_AUC-PR,0.3837
cv_val_Cutoff,0.5688
cv_val_Acc,0.5433
cv_val_MCC,0.2823
cv_val_Sen,0.9070
cv_val_Spe,0.3571
cv_val_PPV,0.4194
cv_val_NPV,0.8824
cv_val_Youden Index,0.2641
cv_val_AUC,0.6110
cv_val_95% CIs,[0.5127-0.7094]
cv_val_Std,0.0502
