,Coef
PCA_feature_112,-0.35164044062920297
PCA_feature_114,0.008350451030844598
PCA_feature_14,-1.3042537093594355
PCA_feature_107,-0.45751396720620807
PCA_feature_110,0.28531007895569915
PCA_feature_7,0.17178087351493862
PCA_feature_132,-4.583083431177236e-15
PCA_feature_13,-1.1266096308225928
PCA_feature_108,-0.38399834377274644
PCA_feature_89,-0.5546476703182811
PCA_feature_16,0.4524625886196499
PCA_feature_36,0.7487083587940766
PCA_feature_74,0.5321180279713162
PCA_feature_93,-0.026623880061090198
PCA_feature_6,-0.01054538678590298
PCA_feature_34,0.6543837048272954
PCA_feature_17,-0.6084137779411105
