,Value
balance_train_Number,168
balance_train_PosNum,84
balance_train_NegNum,84
balance_train_AUC-PR,0.8138
balance_train_Cutoff,0.4971
balance_train_Acc,0.7917
balance_train_MCC,0.5834
balance_train_Sen,0.7857
balance_train_Spe,0.7976
balance_train_PPV,0.7952
balance_train_NPV,0.7882
balance_train_Youden Index,0.5833
balance_train_AUC,0.8284
balance_train_95% CIs,[0.7645-0.8923]
balance_train_Std,0.0326
train_Number,127
train_PosNum,43
train_NegNum,84
train_AUC-PR,0.7087
train_Cutoff,0.4622
train_Acc,0.7795
train_MCC,0.5679
train_Sen,0.8605
train_Spe,0.7381
train_PPV,0.6271
train_NPV,0.9118
train_Youden Index,0.5986
train_AUC,0.8342
train_95% CIs,[0.7578-0.9105]
train_Std,0.0390
test_Number,55
test_PosNum,19
test_NegNum,36
test_AUC-PR,0.6862
test_Cutoff,0.4643
test_Acc,0.8364
test_MCC,0.6556
test_Sen,0.8421
test_Spe,0.8333
test_PPV,0.7273
test_NPV,0.9091
test_Youden Index,0.6754
test_AUC,0.8772
test_95% CIs,[0.7854-0.9690]
test_Std,0.0469
cv_train_Number,672
cv_train_PosNum,336
cv_train_NegNum,336
cv_train_AUC-PR,0.8289
cv_train_Cutoff,0.4691
cv_train_Acc,0.7812
cv_train_MCC,0.5634
cv_train_Sen,0.8095
cv_train_Spe,0.7530
cv_train_PPV,0.7662
cv_train_NPV,0.7981
cv_train_Youden Index,0.5625
cv_train_AUC,0.8405
cv_train_95% CIs,[0.8105-0.8706]
cv_train_Std,0.0153
cv_val_Number,127
cv_val_PosNum,43
cv_val_NegNum,84
cv_val_AUC-PR,0.6373
cv_val_Cutoff,0.4594
cv_val_Acc,0.8031
cv_val_MCC,0.6045
cv_val_Sen,0.8605
cv_val_Spe,0.7738
cv_val_PPV,0.6607
cv_val_NPV,0.9155
cv_val_Youden Index,0.6343
cv_val_AUC,0.8275
cv_val_95% CIs,[0.7515-0.9035]
cv_val_Std,0.0388
