,Value
balance_train_Number,168
balance_train_PosNum,84
balance_train_NegNum,84
balance_train_AUC-PR,0.9910
balance_train_Cutoff,0.6788
balance_train_Acc,0.9583
balance_train_MCC,0.9167
balance_train_Sen,0.9524
balance_train_Spe,0.9643
balance_train_PPV,0.9639
balance_train_NPV,0.9529
balance_train_Youden Index,0.9167
balance_train_AUC,0.9897
balance_train_95% CIs,[0.9793-1.0000]
balance_train_Std,0.0053
train_Number,127
train_PosNum,43
train_NegNum,84
train_AUC-PR,0.9781
train_Cutoff,0.6788
train_Acc,0.9528
train_MCC,0.8945
train_Sen,0.9302
train_Spe,0.9643
train_PPV,0.9302
train_NPV,0.9643
train_Youden Index,0.8945
train_AUC,0.9848
train_95% CIs,[0.9669-1.0000]
train_Std,0.0091
test_Number,55
test_PosNum,19
test_NegNum,36
test_AUC-PR,0.5730
test_Cutoff,1.0000
test_Acc,0.5273
test_MCC,0.0995
test_Sen,0.6316
test_Spe,0.4722
test_PPV,0.3871
test_NPV,0.7083
test_Youden Index,0.1038
test_AUC,0.5519
test_95% CIs,[0.4131-0.6907]
test_Std,0.0708
cv_train_Number,672
cv_train_PosNum,336
cv_train_NegNum,336
cv_train_AUC-PR,0.9887
cv_train_Cutoff,0.5684
cv_train_Acc,0.9673
cv_train_MCC,0.9348
cv_train_Sen,0.9792
cv_train_Spe,0.9554
cv_train_PPV,0.9564
cv_train_NPV,0.9787
cv_train_Youden Index,0.9345
cv_train_AUC,0.9886
cv_train_95% CIs,[0.9823-0.9950]
cv_train_Std,0.0032
cv_val_Number,127
cv_val_PosNum,43
cv_val_NegNum,84
cv_val_AUC-PR,0.4714
cv_val_Cutoff,2.0000
cv_val_Acc,0.6614
cv_val_MCC,0.0000
cv_val_Sen,0.0000
cv_val_Spe,1.0000
cv_val_PPV,0.0000
cv_val_NPV,0.6614
cv_val_Youden Index,0.0000
cv_val_AUC,0.4891
cv_val_95% CIs,[0.3973-0.5808]
cv_val_Std,0.0468
