,Value
balance_train_Number,168
balance_train_PosNum,84
balance_train_NegNum,84
balance_train_AUC-PR,0.4455
balance_train_Cutoff,0.4925
balance_train_Acc,0.5298
balance_train_MCC,0.0640
balance_train_Sen,0.7143
balance_train_Spe,0.3452
balance_train_PPV,0.5217
balance_train_NPV,0.5472
balance_train_Youden Index,0.0595
balance_train_AUC,0.4637
balance_train_95% CIs,[0.3763-0.5511]
balance_train_Std,0.0446
train_Number,127
train_PosNum,43
train_NegNum,84
train_AUC-PR,0.3129
train_Cutoff,0.4619
train_Acc,0.3858
train_MCC,0.0605
train_Sen,0.9302
train_Spe,0.1071
train_PPV,0.3478
train_NPV,0.7500
train_Youden Index,0.0374
train_AUC,0.4679
train_95% CIs,[0.3631-0.5727]
train_Std,0.0535
test_Number,55
test_PosNum,19
test_NegNum,36
test_AUC-PR,0.2763
test_Cutoff,0.3815
test_Acc,0.4727
test_MCC,0.2180
test_Sen,0.9474
test_Spe,0.2222
test_PPV,0.3913
test_NPV,0.8889
test_Youden Index,0.1696
test_AUC,0.4086
test_95% CIs,[0.2579-0.5593]
test_Std,0.0769
cv_train_Number,672
cv_train_PosNum,336
cv_train_NegNum,336
cv_train_AUC-PR,0.5325
cv_train_Cutoff,0.4004
cv_train_Acc,0.5714
cv_train_MCC,0.2138
cv_train_Sen,0.9435
cv_train_Spe,0.1994
cv_train_PPV,0.5410
cv_train_NPV,0.7791
cv_train_Youden Index,0.1429
cv_train_AUC,0.5538
cv_train_95% CIs,[0.5101-0.5974]
cv_train_Std,0.0223
cv_val_Number,127
cv_val_PosNum,43
cv_val_NegNum,84
cv_val_AUC-PR,0.3316
cv_val_Cutoff,0.2819
cv_val_Acc,0.4094
cv_val_MCC,0.1976
cv_val_Sen,1.0000
cv_val_Spe,0.1071
cv_val_PPV,0.3644
cv_val_NPV,1.0000
cv_val_Youden Index,0.1071
cv_val_AUC,0.4864
cv_val_95% CIs,[0.3803-0.5926]
cv_val_Std,0.0541
