,Value
balance_train_Number,168
balance_train_PosNum,84
balance_train_NegNum,84
balance_train_AUC-PR,0.8895
balance_train_Cutoff,0.7331
balance_train_Acc,0.8750
balance_train_MCC,0.7505
balance_train_Sen,0.8571
balance_train_Spe,0.8929
balance_train_PPV,0.8889
balance_train_NPV,0.8621
balance_train_Youden Index,0.7500
balance_train_AUC,0.8984
balance_train_95% CIs,[0.8481-0.9487]
balance_train_Std,0.0257
train_Number,127
train_PosNum,43
train_NegNum,84
train_AUC-PR,0.8167
train_Cutoff,0.7331
train_Acc,0.8740
train_MCC,0.7223
train_Sen,0.8372
train_Spe,0.8929
train_PPV,0.8000
train_NPV,0.9146
train_Youden Index,0.7301
train_AUC,0.9034
train_95% CIs,[0.8448-0.9620]
train_Std,0.0299
test_Number,55
test_PosNum,19
test_NegNum,36
test_AUC-PR,0.7243
test_Cutoff,0.4759
test_Acc,0.8364
test_MCC,0.7134
test_Sen,1.0000
test_Spe,0.7500
test_PPV,0.6786
test_NPV,1.0000
test_Youden Index,0.7500
test_AUC,0.9108
test_95% CIs,[0.8324-0.9892]
test_Std,0.0400
cv_train_Number,672
cv_train_PosNum,336
cv_train_NegNum,336
cv_train_AUC-PR,0.7280
cv_train_Cutoff,0.5790
cv_train_Acc,0.7827
cv_train_MCC,0.5741
cv_train_Sen,0.8690
cv_train_Spe,0.6964
cv_train_PPV,0.7411
cv_train_NPV,0.8417
cv_train_Youden Index,0.5655
cv_train_AUC,0.8151
cv_train_95% CIs,[0.7814-0.8489]
cv_train_Std,0.0172
cv_val_Number,127
cv_val_PosNum,43
cv_val_NegNum,84
cv_val_AUC-PR,0.4772
cv_val_Cutoff,0.5216
cv_val_Acc,0.6929
cv_val_MCC,0.4449
cv_val_Sen,0.8605
cv_val_Spe,0.6071
cv_val_PPV,0.5286
cv_val_NPV,0.8947
cv_val_Youden Index,0.4676
cv_val_AUC,0.7436
cv_val_95% CIs,[0.6562-0.8311]
cv_val_Std,0.0446
