,Coef
PCA_feature_110,-0.17259002125488065
PCA_feature_124,-0.43453851045159464
PCA_feature_114,-0.14456985167753392
PCA_feature_18,-0.05147956198541437
PCA_feature_37,0.2325322433328465
PCA_feature_44,0.0309480679657586
PCA_feature_109,-0.18016444224687841
PCA_feature_86,-0.0875795214514324
PCA_feature_112,-0.08020251747590247
PCA_feature_8,-0.0161525381710821
PCA_feature_115,-0.006761586137315399
PCA_feature_107,-0.4232169924008952
PCA_feature_131,-2.1091153895328472e-14
PCA_feature_41,-0.003862973154168284
PCA_feature_27,0.26323170045587196
PCA_feature_106,-0.09550501275105225
PCA_feature_154,8.84765692030281e-15
PCA_feature_19,0.14301679220489574
