,Value
balance_train_Number,168
balance_train_PosNum,84
balance_train_NegNum,84
balance_train_AUC-PR,0.9308
balance_train_Cutoff,0.7357
balance_train_Acc,0.9107
balance_train_MCC,0.8220
balance_train_Sen,0.8929
balance_train_Spe,0.9286
balance_train_PPV,0.9259
balance_train_NPV,0.8966
balance_train_Youden Index,0.8214
balance_train_AUC,0.9401
balance_train_95% CIs,[0.9026-0.9775]
balance_train_Std,0.0191
train_Number,127
train_PosNum,43
train_NegNum,84
train_AUC-PR,0.8626
train_Cutoff,0.7357
train_Acc,0.9134
train_MCC,0.8078
train_Sen,0.8837
train_Spe,0.9286
train_PPV,0.8636
train_NPV,0.9398
train_Youden Index,0.8123
train_AUC,0.9324
train_95% CIs,[0.8856-0.9793]
train_Std,0.0239
test_Number,55
test_PosNum,19
test_NegNum,36
test_AUC-PR,0.5519
test_Cutoff,1.0000
test_Acc,0.5273
test_MCC,0.0752
test_Sen,0.5789
test_Spe,0.5000
test_PPV,0.3793
test_NPV,0.6923
test_Youden Index,0.0789
test_AUC,0.5395
test_95% CIs,[0.3985-0.6804]
test_Std,0.0719
cv_train_Number,672
cv_train_PosNum,336
cv_train_NegNum,336
cv_train_AUC-PR,0.9217
cv_train_Cutoff,0.5203
cv_train_Acc,0.8824
cv_train_MCC,0.7670
cv_train_Sen,0.9196
cv_train_Spe,0.8452
cv_train_PPV,0.8560
cv_train_NPV,0.9132
cv_train_Youden Index,0.7649
cv_train_AUC,0.9240
cv_train_95% CIs,[0.9038-0.9441]
cv_train_Std,0.0103
cv_val_Number,127
cv_val_PosNum,43
cv_val_NegNum,84
cv_val_AUC-PR,0.4546
cv_val_Cutoff,2.0000
cv_val_Acc,0.6614
cv_val_MCC,0.0000
cv_val_Sen,0.0000
cv_val_Spe,1.0000
cv_val_PPV,0.0000
cv_val_NPV,0.6614
cv_val_Youden Index,0.0000
cv_val_AUC,0.4715
cv_val_95% CIs,[0.3802-0.5628]
cv_val_Std,0.0466
