,Value
balance_train_Number,168
balance_train_PosNum,84
balance_train_NegNum,84
balance_train_AUC-PR,0.8152
balance_train_Cutoff,0.3695
balance_train_Acc,0.8333
balance_train_MCC,0.6825
balance_train_Sen,0.9405
balance_train_Spe,0.7262
balance_train_PPV,0.7745
balance_train_NPV,0.9242
balance_train_Youden Index,0.6667
balance_train_AUC,0.8675
balance_train_95% CIs,[0.8104-0.9246]
balance_train_Std,0.0291
train_Number,127
train_PosNum,43
train_NegNum,84
train_AUC-PR,0.6949
train_Cutoff,0.4246
train_Acc,0.8031
train_MCC,0.6227
train_Sen,0.9070
train_Spe,0.7500
train_PPV,0.6500
train_NPV,0.9403
train_Youden Index,0.6570
train_AUC,0.8721
train_95% CIs,[0.8120-0.9321]
train_Std,0.0306
test_Number,55
test_PosNum,19
test_NegNum,36
test_AUC-PR,0.5731
test_Cutoff,0.4229
test_Acc,0.7818
test_MCC,0.6113
test_Sen,0.9474
test_Spe,0.6944
test_PPV,0.6207
test_NPV,0.9615
test_Youden Index,0.6418
test_AUC,0.8231
test_95% CIs,[0.7132-0.9330]
test_Std,0.0561
cv_train_Number,672
cv_train_PosNum,336
cv_train_NegNum,336
cv_train_AUC-PR,0.8960
cv_train_Cutoff,0.4729
cv_train_Acc,0.8676
cv_train_MCC,0.7387
cv_train_Sen,0.9167
cv_train_Spe,0.8185
cv_train_PPV,0.8347
cv_train_NPV,0.9076
cv_train_Youden Index,0.7351
cv_train_AUC,0.9141
cv_train_95% CIs,[0.8913-0.9370]
cv_train_Std,0.0117
cv_val_Number,127
cv_val_PosNum,43
cv_val_NegNum,84
cv_val_AUC-PR,0.7881
cv_val_Cutoff,0.3500
cv_val_Acc,0.7559
cv_val_MCC,0.5664
cv_val_Sen,0.9302
cv_val_Spe,0.6667
cv_val_PPV,0.5882
cv_val_NPV,0.9492
cv_val_Youden Index,0.5969
cv_val_AUC,0.8555
cv_val_95% CIs,[0.7815-0.9295]
cv_val_Std,0.0378
