,Value
balance_train_Number,168
balance_train_PosNum,84
balance_train_NegNum,84
balance_train_AUC-PR,0.8814
balance_train_Cutoff,0.5004
balance_train_Acc,0.8810
balance_train_MCC,0.7674
balance_train_Sen,0.9405
balance_train_Spe,0.8214
balance_train_PPV,0.8404
balance_train_NPV,0.9324
balance_train_Youden Index,0.7619
balance_train_AUC,0.8868
balance_train_95% CIs,[0.8327-0.9408]
balance_train_Std,0.0276
train_Number,127
train_PosNum,43
train_NegNum,84
train_AUC-PR,0.8076
train_Cutoff,0.5004
train_Acc,0.8583
train_MCC,0.7179
train_Sen,0.9302
train_Spe,0.8214
train_PPV,0.7273
train_NPV,0.9583
train_Youden Index,0.7517
train_AUC,0.8846
train_95% CIs,[0.8181-0.9510]
train_Std,0.0339
test_Number,55
test_PosNum,19
test_NegNum,36
test_AUC-PR,0.7467
test_Cutoff,0.5451
test_Acc,0.8727
test_MCC,0.7156
test_Sen,0.7895
test_Spe,0.9167
test_PPV,0.8333
test_NPV,0.8919
test_Youden Index,0.7061
test_AUC,0.9094
test_95% CIs,[0.8309-0.9878]
test_Std,0.0400
cv_train_Number,672
cv_train_PosNum,336
cv_train_NegNum,336
cv_train_AUC-PR,0.6963
cv_train_Cutoff,0.4570
cv_train_Acc,0.6905
cv_train_MCC,0.3872
cv_train_Sen,0.7798
cv_train_Spe,0.6012
cv_train_PPV,0.6616
cv_train_NPV,0.7319
cv_train_Youden Index,0.3810
cv_train_AUC,0.7263
cv_train_95% CIs,[0.6877-0.7649]
cv_train_Std,0.0197
cv_val_Number,127
cv_val_PosNum,43
cv_val_NegNum,84
cv_val_AUC-PR,0.4327
cv_val_Cutoff,0.3651
cv_val_Acc,0.6220
cv_val_MCC,0.3811
cv_val_Sen,0.9070
cv_val_Spe,0.4762
cv_val_PPV,0.4699
cv_val_NPV,0.9091
cv_val_Youden Index,0.3832
cv_val_AUC,0.6788
cv_val_95% CIs,[0.5829-0.7748]
cv_val_Std,0.0489
