,Value
balance_train_Number,168
balance_train_PosNum,84
balance_train_NegNum,84
balance_train_AUC-PR,0.8908
balance_train_Cutoff,0.6059
balance_train_Acc,0.8929
balance_train_MCC,0.7859
balance_train_Sen,0.9048
balance_train_Spe,0.8810
balance_train_PPV,0.8837
balance_train_NPV,0.9024
balance_train_Youden Index,0.7857
balance_train_AUC,0.9065
balance_train_95% CIs,[0.8582-0.9548]
balance_train_Std,0.0246
train_Number,127
train_PosNum,43
train_NegNum,84
train_AUC-PR,0.7990
train_Cutoff,0.6059
train_Acc,0.8819
train_MCC,0.7463
train_Sen,0.8837
train_Spe,0.8810
train_PPV,0.7917
train_NPV,0.9367
train_Youden Index,0.7647
train_AUC,0.8967
train_95% CIs,[0.8370-0.9565]
train_Std,0.0305
test_Number,55
test_PosNum,19
test_NegNum,36
test_AUC-PR,0.8462
test_Cutoff,0.4873
test_Acc,0.9091
test_MCC,0.8117
test_Sen,0.9474
test_Spe,0.8889
test_PPV,0.8182
test_NPV,0.9697
test_Youden Index,0.8363
test_AUC,0.9357
test_95% CIs,[0.8714-1.0000]
test_Std,0.0328
cv_train_Number,672
cv_train_PosNum,336
cv_train_NegNum,336
cv_train_AUC-PR,0.9323
cv_train_Cutoff,0.5510
cv_train_Acc,0.9122
cv_train_MCC,0.8248
cv_train_Sen,0.9286
cv_train_Spe,0.8958
cv_train_PPV,0.8991
cv_train_NPV,0.9262
cv_train_Youden Index,0.8244
cv_train_AUC,0.9496
cv_train_95% CIs,[0.9326-0.9667]
cv_train_Std,0.0087
cv_val_Number,127
cv_val_PosNum,43
cv_val_NegNum,84
cv_val_AUC-PR,0.8215
cv_val_Cutoff,0.4595
cv_val_Acc,0.8583
cv_val_MCC,0.6976
cv_val_Sen,0.8605
cv_val_Spe,0.8571
cv_val_PPV,0.7551
cv_val_NPV,0.9231
cv_val_Youden Index,0.7176
cv_val_AUC,0.8949
cv_val_95% CIs,[0.8355-0.9543]
cv_val_Std,0.0303
