,Coef
PCA_feature_110,-0.4627346154877418
PCA_feature_124,-1.476246030623885
PCA_feature_114,-0.42407773940394233
PCA_feature_18,-0.015712006065533697
PCA_feature_37,0.3106658056406395
PCA_feature_44,0.06653705379204036
PCA_feature_109,-0.4728308786635649
PCA_feature_86,-0.4511004460232454
PCA_feature_112,-0.0630564248002117
PCA_feature_8,-0.02649240151975254
PCA_feature_115,-0.3871577841710159
PCA_feature_107,-0.6477827416061975
PCA_feature_131,-723413240081657.8
PCA_feature_41,0.020691739928389144
PCA_feature_27,0.2582453204157822
PCA_feature_106,-0.20129122841675556
PCA_feature_154,986636055289145.2
PCA_feature_19,0.10765172353356073
PCA_feature_10,-0.1903438856678309
