,Coef
PCA_feature_2,-0.09247916731032291
PCA_feature_3,0.11213369278924823
PCA_feature_10,-0.15003865770164193
PCA_feature_11,0.2948361165513158
PCA_feature_15,-0.15898025185284048
PCA_feature_27,0.42136037882767496
PCA_feature_127,2.391584795632046e-14
PCA_feature_129,9.889528038140132e-15
PCA_feature_130,-1.2611002667834139e-14
PCA_feature_131,-2.100525547789188e-14
PCA_feature_132,1.825398072484584e-14
PCA_feature_133,-1.9300258502256397e-15
PCA_feature_136,-3.2334669019189166e-15
PCA_feature_138,-1.1292159734797047e-14
PCA_feature_139,2.482055511947252e-15
PCA_feature_140,-1.789252663323957e-15
PCA_feature_151,3.5390360743896827e-15
PCA_feature_154,5.676892059063873e-15
PCA_feature_167,-2.744491829394218e-15
