,Value
balance_train_Number,168
balance_train_PosNum,84
balance_train_NegNum,84
balance_train_AUC-PR,0.5506
balance_train_Cutoff,0.4998
balance_train_Acc,0.5774
balance_train_MCC,0.1549
balance_train_Sen,0.5952
balance_train_Spe,0.5595
balance_train_PPV,0.5747
balance_train_NPV,0.5802
balance_train_Youden Index,0.1548
balance_train_AUC,0.5373
balance_train_95% CIs,[0.4491-0.6255]
balance_train_Std,0.0450
train_Number,127
train_PosNum,43
train_NegNum,84
train_AUC-PR,0.4304
train_Cutoff,0.5515
train_Acc,0.7008
train_MCC,0.2563
train_Sen,0.1628
train_Spe,0.9762
train_PPV,0.7778
train_NPV,0.6949
train_Youden Index,0.1390
train_AUC,0.5299
train_95% CIs,[0.4200-0.6398]
train_Std,0.0561
test_Number,55
test_PosNum,19
test_NegNum,36
test_AUC-PR,0.3337
test_Cutoff,0.4214
test_Acc,0.4909
test_MCC,0.2997
test_Sen,1.0000
test_Spe,0.2222
test_PPV,0.4043
test_NPV,1.0000
test_Youden Index,0.2222
test_AUC,0.5395
test_95% CIs,[0.3866-0.6923]
test_Std,0.0780
cv_train_Number,672
cv_train_PosNum,336
cv_train_NegNum,336
cv_train_AUC-PR,0.4993
cv_train_Cutoff,0.4939
cv_train_Acc,0.5551
cv_train_MCC,0.1237
cv_train_Sen,0.7827
cv_train_Spe,0.3274
cv_train_PPV,0.5378
cv_train_NPV,0.6011
cv_train_Youden Index,0.1101
cv_train_AUC,0.5203
cv_train_95% CIs,[0.4765-0.5642]
cv_train_Std,0.0224
cv_val_Number,127
cv_val_PosNum,43
cv_val_NegNum,84
cv_val_AUC-PR,0.3798
cv_val_Cutoff,0.5403
cv_val_Acc,0.6535
cv_val_MCC,0.1388
cv_val_Sen,0.2558
cv_val_Spe,0.8571
cv_val_PPV,0.4783
cv_val_NPV,0.6923
cv_val_Youden Index,0.1130
cv_val_AUC,0.5064
cv_val_95% CIs,[0.3990-0.6137]
cv_val_Std,0.0548
