,Value
balance_train_Number,168
balance_train_PosNum,84
balance_train_NegNum,84
balance_train_AUC-PR,0.7328
balance_train_Cutoff,0.5571
balance_train_Acc,0.7262
balance_train_MCC,0.4544
balance_train_Sen,0.7738
balance_train_Spe,0.6786
balance_train_PPV,0.7065
balance_train_NPV,0.7500
balance_train_Youden Index,0.4524
balance_train_AUC,0.7629
balance_train_95% CIs,[0.6909-0.8349]
balance_train_Std,0.0367
train_Number,127
train_PosNum,43
train_NegNum,84
train_AUC-PR,0.5574
train_Cutoff,0.5571
train_Acc,0.6850
train_MCC,0.3580
train_Sen,0.6977
train_Spe,0.6786
train_PPV,0.5263
train_NPV,0.8143
train_Youden Index,0.3762
train_AUC,0.7279
train_95% CIs,[0.6383-0.8174]
train_Std,0.0457
test_Number,55
test_PosNum,19
test_NegNum,36
test_AUC-PR,0.6247
test_Cutoff,0.6333
test_Acc,0.7636
test_MCC,0.4594
test_Sen,0.3684
test_Spe,0.9722
test_PPV,0.8750
test_NPV,0.7447
test_Youden Index,0.3406
test_AUC,0.6813
test_95% CIs,[0.5251-0.8374]
test_Std,0.0797
cv_train_Number,672
cv_train_PosNum,336
cv_train_NegNum,336
cv_train_AUC-PR,0.7119
cv_train_Cutoff,0.6685
cv_train_Acc,0.7158
cv_train_MCC,0.4351
cv_train_Sen,0.6518
cv_train_Spe,0.7798
cv_train_PPV,0.7474
cv_train_NPV,0.6913
cv_train_Youden Index,0.4315
cv_train_AUC,0.7429
cv_train_95% CIs,[0.7056-0.7803]
cv_train_Std,0.0191
cv_val_Number,127
cv_val_PosNum,43
cv_val_NegNum,84
cv_val_AUC-PR,0.3879
cv_val_Cutoff,0.0088
cv_val_Acc,0.5748
cv_val_MCC,0.2360
cv_val_Sen,0.7674
cv_val_Spe,0.4762
cv_val_PPV,0.4286
cv_val_NPV,0.8000
cv_val_Youden Index,0.2436
cv_val_AUC,0.5741
cv_val_95% CIs,[0.4658-0.6823]
cv_val_Std,0.0553
