,Value
balance_train_Number,168
balance_train_PosNum,84
balance_train_NegNum,84
balance_train_AUC-PR,0.9351
balance_train_Cutoff,0.4031
balance_train_Acc,0.9167
balance_train_MCC,0.8393
balance_train_Sen,0.9762
balance_train_Spe,0.8571
balance_train_PPV,0.8723
balance_train_NPV,0.9730
balance_train_Youden Index,0.8333
balance_train_AUC,0.9495
balance_train_95% CIs,[0.9157-0.9834]
balance_train_Std,0.0173
train_Number,127
train_PosNum,43
train_NegNum,84
train_AUC-PR,0.8768
train_Cutoff,0.4031
train_Acc,0.8976
train_MCC,0.7982
train_Sen,0.9767
train_Spe,0.8571
train_PPV,0.7778
train_NPV,0.9863
train_Youden Index,0.8339
train_AUC,0.9468
train_95% CIs,[0.9070-0.9867]
train_Std,0.0203
test_Number,55
test_PosNum,19
test_NegNum,36
test_AUC-PR,0.8972
test_Cutoff,0.6626
test_Acc,0.9091
test_MCC,0.7971
test_Sen,0.8421
test_Spe,0.9444
test_PPV,0.8889
test_NPV,0.9189
test_Youden Index,0.7865
test_AUC,0.9152
test_95% CIs,[0.8105-1.0000]
test_Std,0.0534
cv_train_Number,672
cv_train_PosNum,336
cv_train_NegNum,336
cv_train_AUC-PR,0.9408
cv_train_Cutoff,0.4840
cv_train_Acc,0.9360
cv_train_MCC,0.8734
cv_train_Sen,0.9643
cv_train_Spe,0.9077
cv_train_PPV,0.9127
cv_train_NPV,0.9621
cv_train_Youden Index,0.8720
cv_train_AUC,0.9671
cv_train_95% CIs,[0.9530-0.9811]
cv_train_Std,0.0072
cv_val_Number,127
cv_val_PosNum,43
cv_val_NegNum,84
cv_val_AUC-PR,0.7276
cv_val_Cutoff,0.5807
cv_val_Acc,0.8425
cv_val_MCC,0.6419
cv_val_Sen,0.7209
cv_val_Spe,0.9048
cv_val_PPV,0.7949
cv_val_NPV,0.8636
cv_val_Youden Index,0.6257
cv_val_AUC,0.8591
cv_val_95% CIs,[0.7883-0.9299]
cv_val_Std,0.0361
