,Value
balance_train_Number,168
balance_train_PosNum,84
balance_train_NegNum,84
balance_train_AUC-PR,0.6290
balance_train_Cutoff,0.3591
balance_train_Acc,0.7500
balance_train_MCC,0.5408
balance_train_Sen,0.9405
balance_train_Spe,0.5595
balance_train_PPV,0.6810
balance_train_NPV,0.9038
balance_train_Youden Index,0.5000
balance_train_AUC,0.7297
balance_train_95% CIs,[0.6489-0.8105]
balance_train_Std,0.0412
train_Number,127
train_PosNum,43
train_NegNum,84
train_AUC-PR,0.4651
train_Cutoff,0.3591
train_Acc,0.6850
train_MCC,0.4744
train_Sen,0.9302
train_Spe,0.5595
train_PPV,0.5195
train_NPV,0.9400
train_Youden Index,0.4898
train_AUC,0.7237
train_95% CIs,[0.6312-0.8162]
train_Std,0.0472
test_Number,55
test_PosNum,19
test_NegNum,36
test_AUC-PR,0.4502
test_Cutoff,0.2855
test_Acc,0.6364
test_MCC,0.4252
test_Sen,0.9474
test_Spe,0.4722
test_PPV,0.4865
test_NPV,0.9444
test_Youden Index,0.4196
test_AUC,0.7047
test_95% CIs,[0.5682-0.8411]
test_Std,0.0696
cv_train_Number,672
cv_train_PosNum,336
cv_train_NegNum,336
cv_train_AUC-PR,0.7762
cv_train_Cutoff,0.3955
cv_train_Acc,0.7188
cv_train_MCC,0.4385
cv_train_Sen,0.6845
cv_train_Spe,0.7530
cv_train_PPV,0.7348
cv_train_NPV,0.7047
cv_train_Youden Index,0.4375
cv_train_AUC,0.7874
cv_train_95% CIs,[0.7536-0.8213]
cv_train_Std,0.0173
cv_val_Number,127
cv_val_PosNum,43
cv_val_NegNum,84
cv_val_AUC-PR,0.5134
cv_val_Cutoff,0.2988
cv_val_Acc,0.6535
cv_val_MCC,0.3798
cv_val_Sen,0.8372
cv_val_Spe,0.5595
cv_val_PPV,0.4932
cv_val_NPV,0.8704
cv_val_Youden Index,0.3967
cv_val_AUC,0.7254
cv_val_95% CIs,[0.6347-0.8160]
cv_val_Std,0.0462
