,Value
balance_train_Number,168
balance_train_PosNum,84
balance_train_NegNum,84
balance_train_AUC-PR,0.9082
balance_train_Cutoff,0.6267
balance_train_Acc,0.8333
balance_train_MCC,0.6674
balance_train_Sen,0.8095
balance_train_Spe,0.8571
balance_train_PPV,0.8500
balance_train_NPV,0.8182
balance_train_Youden Index,0.6667
balance_train_AUC,0.8948
balance_train_95% CIs,[0.8476-0.9421]
balance_train_Std,0.0241
train_Number,127
train_PosNum,43
train_NegNum,84
train_AUC-PR,0.7684
train_Cutoff,0.6267
train_Acc,0.7953
train_MCC,0.5380
train_Sen,0.6744
train_Spe,0.8571
train_PPV,0.7073
train_NPV,0.8372
train_Youden Index,0.5316
train_AUC,0.8331
train_95% CIs,[0.7572-0.9089]
train_Std,0.0387
test_Number,55
test_PosNum,19
test_NegNum,36
test_AUC-PR,0.7229
test_Cutoff,0.3887
test_Acc,0.8182
test_MCC,0.5927
test_Sen,0.5263
test_Spe,0.9722
test_PPV,0.9091
test_NPV,0.7955
test_Youden Index,0.4985
test_AUC,0.7880
test_95% CIs,[0.6583-0.9177]
test_Std,0.0662
cv_train_Number,672
cv_train_PosNum,336
cv_train_NegNum,336
cv_train_AUC-PR,0.8899
cv_train_Cutoff,0.5635
cv_train_Acc,0.8214
cv_train_MCC,0.6429
cv_train_Sen,0.8185
cv_train_Spe,0.8244
cv_train_PPV,0.8234
cv_train_NPV,0.8195
cv_train_Youden Index,0.6429
cv_train_AUC,0.8937
cv_train_95% CIs,[0.8702-0.9171]
cv_train_Std,0.0120
cv_val_Number,127
cv_val_PosNum,43
cv_val_NegNum,84
cv_val_AUC-PR,0.5177
cv_val_Cutoff,0.0546
cv_val_Acc,0.7244
cv_val_MCC,0.4280
cv_val_Sen,0.7209
cv_val_Spe,0.7262
cv_val_PPV,0.5741
cv_val_NPV,0.8356
cv_val_Youden Index,0.4471
cv_val_AUC,0.6862
cv_val_95% CIs,[0.5798-0.7926]
cv_val_Std,0.0543
