,Coef
PCA_feature_2,-0.13421610348638136
PCA_feature_3,0.13799315255073463
PCA_feature_11,-0.03103642237499569
PCA_feature_13,0.26548206190495827
PCA_feature_16,0.1330200186379773
PCA_feature_23,0.08403717935686168
PCA_feature_25,-0.21427228245733687
PCA_feature_26,-0.3376825980647387
PCA_feature_58,0.2051339883358868
PCA_feature_131,-1.97564319373461e-14
PCA_feature_135,1.929254913429772e-14
PCA_feature_137,1.5874384521131213e-14
PCA_feature_142,-3.572885801666446e-14
PCA_feature_147,6.526346413517814e-15
PCA_feature_153,-2.3405197033515234e-14
