,Value
balance_train_Number,168
balance_train_PosNum,84
balance_train_NegNum,84
balance_train_AUC-PR,0.8570
balance_train_Cutoff,0.6563
balance_train_Acc,0.8214
balance_train_MCC,0.6495
balance_train_Sen,0.7500
balance_train_Spe,0.8929
balance_train_PPV,0.8750
balance_train_NPV,0.7812
balance_train_Youden Index,0.6429
balance_train_AUC,0.8892
balance_train_95% CIs,[0.8388-0.9396]
balance_train_Std,0.0257
train_Number,127
train_PosNum,43
train_NegNum,84
train_AUC-PR,0.7195
train_Cutoff,0.4239
train_Acc,0.7795
train_MCC,0.5587
train_Sen,0.8372
train_Spe,0.7500
train_PPV,0.6316
train_NPV,0.9000
train_Youden Index,0.5872
train_AUC,0.8735
train_95% CIs,[0.8121-0.9348]
train_Std,0.0313
test_Number,55
test_PosNum,19
test_NegNum,36
test_AUC-PR,0.6323
test_Cutoff,0.3841
test_Acc,0.7273
test_MCC,0.5096
test_Sen,0.8947
test_Spe,0.6389
test_PPV,0.5667
test_NPV,0.9200
test_Youden Index,0.5336
test_AUC,0.8056
test_95% CIs,[0.6804-0.9307]
test_Std,0.0639
cv_train_Number,672
cv_train_PosNum,336
cv_train_NegNum,336
cv_train_AUC-PR,0.6939
cv_train_Cutoff,0.4902
cv_train_Acc,0.6696
cv_train_MCC,0.3452
cv_train_Sen,0.7619
cv_train_Spe,0.5774
cv_train_PPV,0.6432
cv_train_NPV,0.7080
cv_train_Youden Index,0.3393
cv_train_AUC,0.7227
cv_train_95% CIs,[0.6849-0.7606]
cv_train_Std,0.0193
cv_val_Number,127
cv_val_PosNum,43
cv_val_NegNum,84
cv_val_AUC-PR,0.5026
cv_val_Cutoff,0.5000
cv_val_Acc,0.6535
cv_val_MCC,0.3326
cv_val_Sen,0.7442
cv_val_Spe,0.6071
cv_val_PPV,0.4923
cv_val_NPV,0.8226
cv_val_Youden Index,0.3513
cv_val_AUC,0.7007
cv_val_95% CIs,[0.6060-0.7955]
cv_val_Std,0.0483
