,Coef
PCA_feature_112,0.10677718036051308
PCA_feature_114,-0.19773283982972775
PCA_feature_14,-1.2285502035894478
PCA_feature_107,-0.403777245393206
PCA_feature_110,0.1870998812876058
PCA_feature_7,0.29300812707052587
PCA_feature_132,-1.0465218940289011e-15
PCA_feature_13,-1.4835007903701265
PCA_feature_108,0.03425333046959286
PCA_feature_89,-0.4854132570153182
PCA_feature_16,0.630365010974677
PCA_feature_36,0.8174664324015459
PCA_feature_74,0.2767523989976418
PCA_feature_93,0.3477820375483569
PCA_feature_6,-0.011782883846237047
PCA_feature_34,0.5978848438630318
PCA_feature_17,-0.7315150034144332
PCA_feature_5,0.32811448232581175
