,Value
balance_train_Number,168
balance_train_PosNum,84
balance_train_NegNum,84
balance_train_AUC-PR,0.9300
balance_train_Cutoff,0.4547
balance_train_Acc,0.9167
balance_train_MCC,0.8452
balance_train_Sen,1.0000
balance_train_Spe,0.8333
balance_train_PPV,0.8571
balance_train_NPV,1.0000
balance_train_Youden Index,0.8333
balance_train_AUC,0.9456
balance_train_95% CIs,[0.9109-0.9802]
balance_train_Std,0.0177
train_Number,127
train_PosNum,43
train_NegNum,84
train_AUC-PR,0.8824
train_Cutoff,0.4547
train_Acc,0.8819
train_MCC,0.7804
train_Sen,1.0000
train_Spe,0.8214
train_PPV,0.7414
train_NPV,1.0000
train_Youden Index,0.8214
train_AUC,0.9480
train_95% CIs,[0.9127-0.9832]
train_Std,0.0180
test_Number,55
test_PosNum,19
test_NegNum,36
test_AUC-PR,0.4333
test_Cutoff,2.0000
test_Acc,0.6545
test_MCC,0.0000
test_Sen,0.0000
test_Spe,1.0000
test_PPV,0.0000
test_NPV,0.6545
test_Youden Index,0.0000
test_AUC,0.4342
test_95% CIs,[0.2954-0.5730]
test_Std,0.0708
cv_train_Number,672
cv_train_PosNum,336
cv_train_NegNum,336
cv_train_AUC-PR,0.9672
cv_train_Cutoff,0.6704
cv_train_Acc,0.9301
cv_train_MCC,0.8602
cv_train_Sen,0.9345
cv_train_Spe,0.9256
cv_train_PPV,0.9263
cv_train_NPV,0.9339
cv_train_Youden Index,0.8601
cv_train_AUC,0.9738
cv_train_95% CIs,[0.9629-0.9848]
cv_train_Std,0.0056
cv_val_Number,127
cv_val_PosNum,43
cv_val_NegNum,84
cv_val_AUC-PR,0.5401
cv_val_Cutoff,1.0000
cv_val_Acc,0.5039
cv_val_MCC,0.0435
cv_val_Sen,0.5814
cv_val_Spe,0.4643
cv_val_PPV,0.3571
cv_val_NPV,0.6842
cv_val_Youden Index,0.0457
cv_val_AUC,0.5228
cv_val_95% CIs,[0.4310-0.6147]
cv_val_Std,0.0469
