,label,PCA_feature_110,PCA_feature_124,PCA_feature_114
1,1.0,0.04226239089836448,-0.025485784054757488,0.1284272839353719
1,1.0,0.04226239089836448,-0.025485784054757488,0.1284272839353719
1,1.0,0.04226239089836448,-0.025485784054757488,0.1284272839353719
2,0.0,0.0084220417626934,0.009122865308722639,-0.04438008662329716
2,1.0,0.00818023548383462,-0.0027394974476784295,0.009089204769243298
2,1.0,0.00818023548383462,-0.0027394974476784295,0.009089204769243298
2,1.0,0.00818023548383462,-0.0027394974476784295,0.009089204769243298
3,0.0,0.6345490556559028,-0.23782055344313902,0.06259123555546817
4,0.0,-0.046924207925141494,0.011857536492165251,-0.0947237417344794
5,0.0,-0.03838634472281675,-0.002518789328636778,0.05190504250613459
5,1.0,-0.7512529314747736,0.7277241658000293,-0.29645019076563894
7,1.0,0.09578620562372892,-0.22052390078507117,-0.1438337129899872
7,1.0,0.09578620562372892,-0.22052390078507117,-0.1438337129899872
7,1.0,0.09578620562372892,-0.22052390078507117,-0.1438337129899872
7,0.0,-0.22207297551079502,0.1658299215964103,0.025119273251128837
8,1.0,0.07270843851904737,0.1093192254600823,-0.14194072290353443
9,0.0,0.00735104545538412,-0.001637925642170246,0.0003528406093614711
10,1.0,-0.00858113585488851,-0.008582594385902614,-0.0009534106242814477
10,1.0,-0.008581135854887734,-0.008582594385902295,-0.0009534106242822249
11,0.0,-0.015784777957650986,0.01983051269327818,-0.0485686745860443
11,1.0,-0.14233834782143637,0.025436363294366833,0.20360363896760852
11,1.0,-0.14233834782143637,0.025436363294366833,0.20360363896760852
12,1.0,0.038344816033112766,0.028278983122229207,0.00279008329708208
13,1.0,-0.017688246976249267,-0.022072897884607576,0.021783500197044642
13,1.0,-0.017688246976249267,-0.022072897884607576,0.021783500197044642
13,0.0,-0.012985488460007244,7.690036710489984e-05,0.009116531359736446
16,1.0,0.07762114947278076,0.017357005979267273,-0.03855060747503111
16,1.0,0.07762114947278076,0.017357005979267273,-0.03855060747503111
16,1.0,0.07762114947278076,0.017357005979267273,-0.03855060747503111
16,0.0,-0.08219060995119976,0.03004900094602518,0.0015536227736608343
16,1.0,0.07762114947278076,0.017357005979267273,-0.03855060747503111
17,1.0,-0.774480301293313,-0.42141351785737646,-0.7340883894786647
17,0.0,0.057133909271816496,-0.06654944458904287,0.028770509392512966
18,0.0,-0.12909375537234935,0.057071275959497444,0.034452151130552444
18,1.0,0.27686962071686533,-0.010165038090031553,-0.3701094985213777
19,1.0,-0.057142767595091515,-0.03728461119370999,-0.2736709563013546
19,0.0,-0.02363298277805681,-0.026051436346107237,0.03739726256253495
19,1.0,-0.05714276759509179,-0.03728461119371013,-0.2736709563013547
20,0.0,-0.10532655857130524,-0.04837546826176867,0.10019071588702423
20,1.0,0.07419714007784775,0.0119373363600339,-0.18339343564655092
20,1.0,0.07419714007784775,0.0119373363600339,-0.18339343564655092
21,0.0,-0.06241966574346769,0.058027158410938334,0.013010049219844083
21,1.0,-0.01983602481144363,-0.01143971581041281,-0.02646020485000178
21,1.0,-0.01983602481144363,-0.01143971581041281,-0.02646020485000178
22,1.0,0.4687413999379916,-0.09758025710997045,0.36482806154985387
22,0.0,0.03635029298308398,-0.025384662350752762,-0.016284882884003482
22,1.0,0.4687413999379916,-0.09758025710997045,0.36482806154985387
23,0.0,1.2640207027551065,0.7315940901046953,0.15406030243504962
23,1.0,-0.08590875357121099,-0.11251646525797443,0.10131852005086203
23,1.0,-0.08590875357121099,-0.11251646525797443,0.10131852005086203
24,1.0,-0.23220388897676122,0.10535074924233495,-0.16576584785781528
24,0.0,0.15877828030426866,0.05713676533806805,0.0672223056414179
24,1.0,-0.23220388897676209,0.10535074924233456,-0.16576584785781512
25,0.0,-0.3313979082957506,-0.06422009161663572,0.37079656547161344
27,1.0,0.07453453096330533,-0.04422522168394502,0.15237105067924062
27,1.0,0.07453453096330533,-0.04422522168394502,0.15237105067924062
27,0.0,-0.14443472927130985,0.08661938194678101,0.03922001430996687
28,1.0,0.0845736929293924,0.03601657564272332,0.031680937854888805
28,1.0,0.08457369292939307,0.036016575642723384,0.03168093785488893
28,0.0,0.038522105303214954,0.07636170065310915,0.02569938323364801
28,1.0,0.08457369292939307,0.036016575642723384,0.03168093785488893
28,1.0,0.0845736929293924,0.03601657564272332,0.031680937854888805
29,0.0,0.011121122476105416,0.03560473067652853,-0.0575056808115868
29,1.0,-0.292339540889978,-0.13504519562665984,-0.12414686530516647
29,1.0,-0.292339540889978,-0.13504519562665984,-0.12414686530516647
30,0.0,-0.07120111374966304,-0.012244056484214616,0.2138969766750117
31,1.0,0.08575318700242285,0.04204446841983217,0.017557320904987295
31,1.0,0.08575318700242285,0.04204446841983217,0.017557320904987295
32,1.0,-0.0018120722334286632,0.25984625758900326,0.06947908185137625
33,1.0,-0.042092986575974344,-0.0350264406170662,0.11434159204428584
33,1.0,-0.042092986575974344,-0.0350264406170662,0.11434159204428584
33,1.0,-0.042092986575974344,-0.0350264406170662,0.11434159204428584
34,1.0,-0.03024005028383764,-0.009262856979247794,-0.047986663702780305
34,1.0,-0.03024005028383764,-0.009262856979247794,-0.047986663702780305
34,1.0,-0.03024005028383764,-0.009262856979247794,-0.047986663702780305
34,1.0,-0.03024005028383764,-0.009262856979247794,-0.047986663702780305
34,0.0,-0.04507721864526898,0.05920287780935457,-0.03328324993050247
34,1.0,-0.03024005028383764,-0.009262856979247794,-0.047986663702780305
35,0.0,0.032604952318085356,0.04699783185968598,0.02493052752099431
35,1.0,-0.18551812944604357,0.12692615288652048,0.15012295031180173
35,1.0,-0.18551812944604357,0.12692615288652048,0.15012295031180173
36,0.0,0.0699601369028186,0.14100189596092572,0.16634528610376034
37,1.0,0.25213170866099277,0.3650211372137971,0.22556862109680054
37,0.0,-0.0892088312080839,-0.062160518416501054,-0.07110705039519172
38,1.0,0.15471719184215044,-0.41421422479658204,0.7572562059658008
39,0.0,-0.2037876706304,0.024059240233001045,-0.07182574816888868
39,1.0,0.07119742951451716,-0.5683644517230515,0.04335495658199248
40,1.0,0.1451863534140584,-0.1868644363406736,0.44625259097785797
40,1.0,0.1451863534140584,-0.1868644363406736,0.44625259097785797
41,0.0,-0.5315309386897226,0.34725401386059773,0.0934058061219796
41,1.0,-0.5009203693904445,-0.0948521341937576,0.1615561666807987
42,1.0,0.034110080407215915,0.04617702765760445,-0.17844101009729857
42,0.0,-0.13330263656702251,0.4428667404161636,0.9419591063565933
43,1.0,0.05606695936093109,0.00990845529157347,-4.026722535066529e-05
43,1.0,0.05606695936093087,0.009908455291573415,-4.026722535011018e-05
43,1.0,0.05606695936093109,0.00990845529157347,-4.026722535066529e-05
43,0.0,0.5106195991387429,-0.24322087126498004,0.03843851367306893
45,1.0,-0.3668494595690226,0.04777210094840201,-0.5805824115621223
46,0.0,-0.11825604136974649,0.010525359057296485,-0.18218758967160842
47,0.0,0.0545508587378776,-0.03240256954639203,-0.4936500477875777
49,0.0,0.05156775616262292,0.028449343749535005,-0.0893046143121965
50,1.0,0.05541613171457857,0.018121155782308704,-0.24407116169648102
50,0.0,0.515600233664385,-0.23594252807648536,-0.4991108283422546
51,1.0,0.2617878982556966,-0.01343954496153843,-0.5280087217718735
51,1.0,0.26178789825569676,-0.013439544961538652,-0.5280087217718733
51,0.0,-0.01770773247608043,0.11722463925228836,-0.13458385474647655
52,0.0,0.004263392329526494,-0.07738951064952218,0.08835942530883623
53,1.0,0.006005339834474599,-0.0028022342054604688,0.0008861003753797281
53,1.0,0.006005339834474599,-0.0028022342054604688,0.0008861003753797281
53,0.0,0.07807216849101825,0.08057758180394836,0.1629074522151102
54,1.0,0.537532690183429,0.22683609067318924,-0.1472206751859403
54,0.0,-0.08957246349108806,-0.06556134838463477,-0.029380532929356388
54,1.0,0.5375326901834292,0.2268360906731893,-0.14722067518594012
55,1.0,-0.29652135403597535,-0.06280503532393807,0.03445232238732333
55,0.0,0.08206011543621278,0.301807579058771,-0.10240692364111662
55,1.0,-0.29652135403597535,-0.06280503532393807,0.03445232238732333
56,1.0,0.037318841360953155,-0.01388143365090942,0.014474231378805297
56,1.0,0.037318841360953155,-0.01388143365090942,0.014474231378805297
56,1.0,0.037318841360953155,-0.01388143365090942,0.014474231378805297
56,1.0,0.037318841360953155,-0.01388143365090942,0.014474231378805297
56,0.0,0.18319342419494467,-0.17425517491887993,-0.2760890428365623
57,1.0,-0.5788856014869346,-0.17365576196237925,0.650737510047886
58,0.0,0.04524062458311484,-0.162157937616712,0.0650097207783652
59,1.0,-0.05444212530138656,-0.02054971346454626,0.05664021652371609
61,0.0,-0.036699786488434555,0.012942975745082852,-0.16883864664538747
62,0.0,-0.049567184801588574,0.08886891015400669,-0.3136982561372556
62,1.0,-0.22058665230380944,0.14830717042283575,-0.10332024930282627
63,0.0,-0.19602646308120064,0.12847484530339076,0.24397012229749515
65,0.0,-0.08022489540530969,0.023718522871155112,0.20349319410105426
67,0.0,-0.1315615094655821,-0.24293434749242526,0.3377599278126484
68,0.0,-0.09117869024499554,-0.10979655532491372,0.041280796888486515
74,0.0,-0.026145702532491433,0.017194682415321655,0.2162063667687798
76,0.0,0.18418414981247072,0.010311745290060736,-0.17193771836525862
77,0.0,0.2974872598379069,0.004295066842026296,0.013377499721066916
78,0.0,-0.6449873103988597,0.07687632879701642,-0.20059095968936677
79,0.0,-0.041640240751848745,0.0334470146208844,0.05489691190468926
80,0.0,0.5105156424891334,-0.2874706536541207,-0.3891254415753435
81,0.0,0.2364719609145293,-0.13981808258623027,0.37011490428019356
82,0.0,-0.08280046497413085,-0.0792988797979422,0.07799977678643749
83,0.0,0.15875955307612633,-0.04776488516179678,0.0061596900632683305
85,0.0,0.286956220700453,0.29865768833575973,-0.20256420015559887
87,0.0,0.028168769033081575,0.008266202927982413,-0.027142652195090267
88,0.0,0.14359653650966686,-0.11530148636939702,0.29810696917212326
91,0.0,-0.3387133640325392,-0.10665396105169922,-0.1551608588774002
92,0.0,0.09400368174266001,0.07470058980320782,0.25704182571263723
93,0.0,-0.6262970298408472,0.34521689826290025,0.05563935101764522
95,0.0,0.17634969137338408,-0.20505637102250088,-0.3377392368526423
96,0.0,-0.008064974212735554,0.3846305018459807,0.08913139493587935
97,0.0,0.016965920026350778,0.0026357893829549797,-0.022723743376294722
98,0.0,0.07521306885137014,0.005261453895602453,-0.06549433512745434
99,0.0,-0.02616303670832154,0.012091136821613668,-0.05063418216538078
100,0.0,0.06450346166561816,-0.18792896122951092,-0.18165248520115634
101,0.0,-0.13157764360913266,0.09218967426939359,-0.011024763678130572
102,0.0,0.01905780687043783,-0.010137323553659927,-0.012269006983992248
103,0.0,-0.4054372543706801,0.09091926072433314,0.20510918463245087
104,0.0,0.003430687445109798,0.05499760816569327,0.08465346564172194
105,0.0,-0.14179727254010377,-0.1439216669794074,0.21359393740342275
107,0.0,-0.6242849220776321,-0.35106046938739877,0.3917950586441039
108,0.0,-0.07652830299083538,-0.01384968058663539,0.01318012699096402
109,0.0,-0.31814305226675477,0.01604779575544001,-0.6530501454195684
111,0.0,0.2852563942218044,-0.0523672289576292,0.16195050696634428
112,0.0,-0.003509400486025341,0.013126726284969484,-0.07874063528268599
113,0.0,0.2136365388725603,-0.12860654830538748,0.12058129336904572
114,0.0,0.06422824680276062,0.00010597926260524915,0.015466008156278563
116,0.0,0.07741458666481986,0.013910661455468543,-0.01009824792126382
117,0.0,0.10501712282138842,0.03779070813614201,-0.07766496503089171
118,0.0,0.12028232230330715,0.06385160265569712,-0.2689334569231071
119,0.0,0.1251122109634747,-0.03497041342296989,-0.1646707619126006
