,Value
balance_train_Number,168
balance_train_PosNum,84
balance_train_NegNum,84
balance_train_AUC-PR,0.9224
balance_train_Cutoff,0.5404
balance_train_Acc,0.9107
balance_train_MCC,0.8262
balance_train_Sen,0.9643
balance_train_Spe,0.8571
balance_train_PPV,0.8710
balance_train_NPV,0.9600
balance_train_Youden Index,0.8214
balance_train_AUC,0.9384
balance_train_95% CIs,[0.9012-0.9755]
balance_train_Std,0.0189
train_Number,127
train_PosNum,43
train_NegNum,84
train_AUC-PR,0.8779
train_Cutoff,0.5404
train_Acc,0.8898
train_MCC,0.7779
train_Sen,0.9535
train_Spe,0.8571
train_PPV,0.7736
train_NPV,0.9730
train_Youden Index,0.8106
train_AUC,0.9424
train_95% CIs,[0.9056-0.9792]
train_Std,0.0188
test_Number,55
test_PosNum,19
test_NegNum,36
test_AUC-PR,0.4011
test_Cutoff,2.0000
test_Acc,0.6545
test_MCC,0.0000
test_Sen,0.0000
test_Spe,1.0000
test_PPV,0.0000
test_NPV,0.6545
test_Youden Index,0.0000
test_AUC,0.4079
test_95% CIs,[0.2723-0.5435]
test_Std,0.0692
cv_train_Number,672
cv_train_PosNum,336
cv_train_NegNum,336
cv_train_AUC-PR,0.9510
cv_train_Cutoff,0.7010
cv_train_Acc,0.9033
cv_train_MCC,0.8078
cv_train_Sen,0.8750
cv_train_Spe,0.9315
cv_train_PPV,0.9274
cv_train_NPV,0.8817
cv_train_Youden Index,0.8065
cv_train_AUC,0.9581
cv_train_95% CIs,[0.9436-0.9726]
cv_train_Std,0.0074
cv_val_Number,127
cv_val_PosNum,43
cv_val_NegNum,84
cv_val_AUC-PR,0.5083
cv_val_Cutoff,1.0000
cv_val_Acc,0.5512
cv_val_MCC,0.0578
cv_val_Sen,0.4651
cv_val_Spe,0.5952
cv_val_PPV,0.3704
cv_val_NPV,0.6849
cv_val_Youden Index,0.0604
cv_val_AUC,0.5302
cv_val_95% CIs,[0.4381-0.6222]
cv_val_Std,0.0470
