,Value
balance_train_Number,168
balance_train_PosNum,84
balance_train_NegNum,84
balance_train_AUC-PR,0.7019
balance_train_Cutoff,0.5000
balance_train_Acc,0.7500
balance_train_MCC,0.5013
balance_train_Sen,0.7857
balance_train_Spe,0.7143
balance_train_PPV,0.7333
balance_train_NPV,0.7692
balance_train_Youden Index,0.5000
balance_train_AUC,0.7829
balance_train_95% CIs,[0.7109-0.8549]
balance_train_Std,0.0367
train_Number,127
train_PosNum,43
train_NegNum,84
train_AUC-PR,0.5456
train_Cutoff,0.4494
train_Acc,0.7087
train_MCC,0.4910
train_Sen,0.9070
train_Spe,0.6071
train_PPV,0.5417
train_NPV,0.9273
train_Youden Index,0.5141
train_AUC,0.7805
train_95% CIs,[0.6987-0.8622]
train_Std,0.0417
test_Number,55
test_PosNum,19
test_NegNum,36
test_AUC-PR,0.7895
test_Cutoff,0.4549
test_Acc,0.8909
test_MCC,0.7958
test_Sen,1.0000
test_Spe,0.8333
test_PPV,0.7600
test_NPV,1.0000
test_Youden Index,0.8333
test_AUC,0.9167
test_95% CIs,[0.8422-0.9912]
test_Std,0.0380
cv_train_Number,672
cv_train_PosNum,336
cv_train_NegNum,336
cv_train_AUC-PR,0.8494
cv_train_Cutoff,0.5188
cv_train_Acc,0.8185
cv_train_MCC,0.6369
cv_train_Sen,0.8185
cv_train_Spe,0.8185
cv_train_PPV,0.8185
cv_train_NPV,0.8185
cv_train_Youden Index,0.6369
cv_train_AUC,0.8673
cv_train_95% CIs,[0.8389-0.8957]
cv_train_Std,0.0145
cv_val_Number,127
cv_val_PosNum,43
cv_val_NegNum,84
cv_val_AUC-PR,0.6408
cv_val_Cutoff,0.3744
cv_val_Acc,0.7008
cv_val_MCC,0.4438
cv_val_Sen,0.8372
cv_val_Spe,0.6310
cv_val_PPV,0.5373
cv_val_NPV,0.8833
cv_val_Youden Index,0.4682
cv_val_AUC,0.7954
cv_val_95% CIs,[0.7180-0.8728]
cv_val_Std,0.0395
