,Value
balance_train_Number,168
balance_train_PosNum,84
balance_train_NegNum,84
balance_train_AUC-PR,0.6149
balance_train_Cutoff,0.5467
balance_train_Acc,0.6190
balance_train_MCC,0.2406
balance_train_Sen,0.6905
balance_train_Spe,0.5476
balance_train_PPV,0.6042
balance_train_NPV,0.6389
balance_train_Youden Index,0.2381
balance_train_AUC,0.6222
balance_train_95% CIs,[0.5368-0.7075]
balance_train_Std,0.0436
train_Number,127
train_PosNum,43
train_NegNum,84
train_AUC-PR,0.4194
train_Cutoff,0.5796
train_Acc,0.6929
train_MCC,0.2263
train_Sen,0.2093
train_Spe,0.9405
train_PPV,0.6429
train_NPV,0.6991
train_Youden Index,0.1498
train_AUC,0.5548
train_95% CIs,[0.4438-0.6658]
train_Std,0.0566
test_Number,55
test_PosNum,19
test_NegNum,36
test_AUC-PR,0.6681
test_Cutoff,0.3704
test_Acc,0.7455
test_MCC,0.4522
test_Sen,0.6842
test_Spe,0.7778
test_PPV,0.6190
test_NPV,0.8235
test_Youden Index,0.4620
test_AUC,0.7485
test_95% CIs,[0.6040-0.8931]
test_Std,0.0737
cv_train_Number,672
cv_train_PosNum,336
cv_train_NegNum,336
cv_train_AUC-PR,0.6685
cv_train_Cutoff,0.5692
cv_train_Acc,0.6057
cv_train_MCC,0.2184
cv_train_Sen,0.4792
cv_train_Spe,0.7321
cv_train_PPV,0.6414
cv_train_NPV,0.5843
cv_train_Youden Index,0.2113
cv_train_AUC,0.6583
cv_train_95% CIs,[0.6177-0.6989]
cv_train_Std,0.0207
cv_val_Number,127
cv_val_PosNum,43
cv_val_NegNum,84
cv_val_AUC-PR,0.4218
cv_val_Cutoff,0.3435
cv_val_Acc,0.6063
cv_val_MCC,0.2114
cv_val_Sen,0.6279
cv_val_Spe,0.5952
cv_val_PPV,0.4426
cv_val_NPV,0.7576
cv_val_Youden Index,0.2231
cv_val_AUC,0.5723
cv_val_95% CIs,[0.4682-0.6763]
cv_val_Std,0.0531
