,Value
balance_train_Number,168
balance_train_PosNum,84
balance_train_NegNum,84
balance_train_AUC-PR,0.6851
balance_train_Cutoff,0.4601
balance_train_Acc,0.6667
balance_train_MCC,0.3478
balance_train_Sen,0.8095
balance_train_Spe,0.5238
balance_train_PPV,0.6296
balance_train_NPV,0.7333
balance_train_Youden Index,0.3333
balance_train_AUC,0.6746
balance_train_95% CIs,[0.5936-0.7556]
balance_train_Std,0.0413
train_Number,127
train_PosNum,43
train_NegNum,84
train_AUC-PR,0.5227
train_Cutoff,0.4601
train_Acc,0.6142
train_MCC,0.3018
train_Sen,0.7907
train_Spe,0.5238
train_PPV,0.4595
train_NPV,0.8302
train_Youden Index,0.3145
train_AUC,0.6700
train_95% CIs,[0.5729-0.7671]
train_Std,0.0495
test_Number,55
test_PosNum,19
test_NegNum,36
test_AUC-PR,0.6071
test_Cutoff,0.5249
test_Acc,0.6909
test_MCC,0.3631
test_Sen,0.6842
test_Spe,0.6944
test_PPV,0.5417
test_NPV,0.8065
test_Youden Index,0.3787
test_AUC,0.7442
test_95% CIs,[0.6110-0.8773]
test_Std,0.0680
cv_train_Number,672
cv_train_PosNum,336
cv_train_NegNum,336
cv_train_AUC-PR,0.7747
cv_train_Cutoff,0.5007
cv_train_Acc,0.7054
cv_train_MCC,0.4222
cv_train_Sen,0.8214
cv_train_Spe,0.5893
cv_train_PPV,0.6667
cv_train_NPV,0.7674
cv_train_Youden Index,0.4107
cv_train_AUC,0.7802
cv_train_95% CIs,[0.7463-0.8142]
cv_train_Std,0.0173
cv_val_Number,127
cv_val_PosNum,43
cv_val_NegNum,84
cv_val_AUC-PR,0.5333
cv_val_Cutoff,0.5151
cv_val_Acc,0.7087
cv_val_MCC,0.3388
cv_val_Sen,0.5349
cv_val_Spe,0.7976
cv_val_PPV,0.5750
cv_val_NPV,0.7701
cv_val_Youden Index,0.3325
cv_val_AUC,0.6883
cv_val_95% CIs,[0.5902-0.7864]
cv_val_Std,0.0500
