,Value
balance_train_Number,168
balance_train_PosNum,84
balance_train_NegNum,84
balance_train_AUC-PR,0.8485
balance_train_Cutoff,0.5733
balance_train_Acc,0.8155
balance_train_MCC,0.6346
balance_train_Sen,0.7619
balance_train_Spe,0.8690
balance_train_PPV,0.8533
balance_train_NPV,0.7849
balance_train_Youden Index,0.6310
balance_train_AUC,0.8730
balance_train_95% CIs,[0.8195-0.9265]
balance_train_Std,0.0273
train_Number,127
train_PosNum,43
train_NegNum,84
train_AUC-PR,0.7504
train_Cutoff,0.5733
train_Acc,0.8346
train_MCC,0.6330
train_Sen,0.7674
train_Spe,0.8690
train_PPV,0.7500
train_NPV,0.8795
train_Youden Index,0.6365
train_AUC,0.8757
train_95% CIs,[0.8154-0.9360]
train_Std,0.0308
test_Number,55
test_PosNum,19
test_NegNum,36
test_AUC-PR,0.4279
test_Cutoff,2.0000
test_Acc,0.6545
test_MCC,0.0000
test_Sen,0.0000
test_Spe,1.0000
test_PPV,0.0000
test_NPV,0.6545
test_Youden Index,0.0000
test_AUC,0.4203
test_95% CIs,[0.2816-0.5591]
test_Std,0.0708
cv_train_Number,672
cv_train_PosNum,336
cv_train_NegNum,336
cv_train_AUC-PR,0.8906
cv_train_Cutoff,0.4613
cv_train_Acc,0.8467
cv_train_MCC,0.6998
cv_train_Sen,0.9137
cv_train_Spe,0.7798
cv_train_PPV,0.8058
cv_train_NPV,0.9003
cv_train_Youden Index,0.6935
cv_train_AUC,0.9001
cv_train_95% CIs,[0.8763-0.9239]
cv_train_Std,0.0121
cv_val_Number,127
cv_val_PosNum,43
cv_val_NegNum,84
cv_val_AUC-PR,0.5083
cv_val_Cutoff,1.0000
cv_val_Acc,0.5512
cv_val_MCC,0.0578
cv_val_Sen,0.4651
cv_val_Spe,0.5952
cv_val_PPV,0.3704
cv_val_NPV,0.6849
cv_val_Youden Index,0.0604
cv_val_AUC,0.5302
cv_val_95% CIs,[0.4381-0.6222]
cv_val_Std,0.0470
