,Value
balance_train_Number,168
balance_train_PosNum,84
balance_train_NegNum,84
balance_train_AUC-PR,0.9137
balance_train_Cutoff,0.6489
balance_train_Acc,0.8869
balance_train_MCC,0.7739
balance_train_Sen,0.8810
balance_train_Spe,0.8929
balance_train_PPV,0.8916
balance_train_NPV,0.8824
balance_train_Youden Index,0.7738
balance_train_AUC,0.9242
balance_train_95% CIs,[0.8807-0.9677]
balance_train_Std,0.0222
train_Number,127
train_PosNum,43
train_NegNum,84
train_AUC-PR,0.8407
train_Cutoff,0.6489
train_Acc,0.8898
train_MCC,0.7611
train_Sen,0.8837
train_Spe,0.8929
train_PPV,0.8085
train_NPV,0.9375
train_Youden Index,0.7766
train_AUC,0.9200
train_95% CIs,[0.8653-0.9746]
train_Std,0.0279
test_Number,55
test_PosNum,19
test_NegNum,36
test_AUC-PR,0.7465
test_Cutoff,0.6921
test_Acc,0.8727
test_MCC,0.7337
test_Sen,0.8947
test_Spe,0.8611
test_PPV,0.7727
test_NPV,0.9394
test_Youden Index,0.7558
test_AUC,0.9137
test_95% CIs,[0.8382-0.9893]
test_Std,0.0386
cv_train_Number,672
cv_train_PosNum,336
cv_train_NegNum,336
cv_train_AUC-PR,0.7627
cv_train_Cutoff,0.5790
cv_train_Acc,0.8065
cv_train_MCC,0.6218
cv_train_Sen,0.8899
cv_train_Spe,0.7232
cv_train_PPV,0.7628
cv_train_NPV,0.8679
cv_train_Youden Index,0.6131
cv_train_AUC,0.8332
cv_train_95% CIs,[0.8013-0.8651]
cv_train_Std,0.0163
cv_val_Number,127
cv_val_PosNum,43
cv_val_NegNum,84
cv_val_AUC-PR,0.5086
cv_val_Cutoff,0.6343
cv_val_Acc,0.7244
cv_val_MCC,0.4194
cv_val_Sen,0.6977
cv_val_Spe,0.7381
cv_val_PPV,0.5769
cv_val_NPV,0.8267
cv_val_Youden Index,0.4358
cv_val_AUC,0.7370
cv_val_95% CIs,[0.6463-0.8277]
cv_val_Std,0.0463
