,Value
balance_train_Number,168
balance_train_PosNum,84
balance_train_NegNum,84
balance_train_AUC-PR,0.9162
balance_train_Cutoff,0.5597
balance_train_Acc,0.9107
balance_train_MCC,0.8262
balance_train_Sen,0.9643
balance_train_Spe,0.8571
balance_train_PPV,0.8710
balance_train_NPV,0.9600
balance_train_Youden Index,0.8214
balance_train_AUC,0.9362
balance_train_95% CIs,[0.8979-0.9746]
balance_train_Std,0.0196
train_Number,127
train_PosNum,43
train_NegNum,84
train_AUC-PR,0.8633
train_Cutoff,0.5597
train_Acc,0.8976
train_MCC,0.7916
train_Sen,0.9535
train_Spe,0.8690
train_PPV,0.7885
train_NPV,0.9733
train_Youden Index,0.8225
train_AUC,0.9410
train_95% CIs,[0.9028-0.9792]
train_Std,0.0195
test_Number,55
test_PosNum,19
test_NegNum,36
test_AUC-PR,0.5396
test_Cutoff,1.0000
test_Acc,0.4909
test_MCC,0.0224
test_Sen,0.5789
test_Spe,0.4444
test_PPV,0.3548
test_NPV,0.6667
test_Youden Index,0.0234
test_AUC,0.5117
test_95% CIs,[0.3711-0.6523]
test_Std,0.0718
cv_train_Number,672
cv_train_PosNum,336
cv_train_NegNum,336
cv_train_AUC-PR,0.9422
cv_train_Cutoff,0.6093
cv_train_Acc,0.8973
cv_train_MCC,0.7946
cv_train_Sen,0.8958
cv_train_Spe,0.8988
cv_train_PPV,0.8985
cv_train_NPV,0.8961
cv_train_Youden Index,0.7946
cv_train_AUC,0.9500
cv_train_95% CIs,[0.9340-0.9660]
cv_train_Std,0.0082
cv_val_Number,127
cv_val_PosNum,43
cv_val_NegNum,84
cv_val_AUC-PR,0.5002
cv_val_Cutoff,1.0000
cv_val_Acc,0.5039
cv_val_MCC,0.0003
cv_val_Sen,0.4884
cv_val_Spe,0.5119
cv_val_PPV,0.3387
cv_val_NPV,0.6615
cv_val_Youden Index,0.0003
cv_val_AUC,0.5001
cv_val_95% CIs,[0.4074-0.5929]
cv_val_Std,0.0473
