,Value
balance_train_Number,168
balance_train_PosNum,84
balance_train_NegNum,84
balance_train_AUC-PR,0.9596
balance_train_Cutoff,0.4423
balance_train_Acc,0.9107
balance_train_MCC,0.8262
balance_train_Sen,0.9643
balance_train_Spe,0.8571
balance_train_PPV,0.8710
balance_train_NPV,0.9600
balance_train_Youden Index,0.8214
balance_train_AUC,0.9593
balance_train_95% CIs,[0.9313-0.9873]
balance_train_Std,0.0143
train_Number,127
train_PosNum,43
train_NegNum,84
train_AUC-PR,0.9173
train_Cutoff,0.6801
train_Acc,0.9055
train_MCC,0.7956
train_Sen,0.9070
train_Spe,0.9048
train_PPV,0.8298
train_NPV,0.9500
train_Youden Index,0.8117
train_AUC,0.9527
train_95% CIs,[0.9150-0.9903]
train_Std,0.0192
test_Number,55
test_PosNum,19
test_NegNum,36
test_AUC-PR,0.4485
test_Cutoff,2.0000
test_Acc,0.6545
test_MCC,0.0000
test_Sen,0.0000
test_Spe,1.0000
test_PPV,0.0000
test_NPV,0.6545
test_Youden Index,0.0000
test_AUC,0.4189
test_95% CIs,[0.2786-0.5591]
test_Std,0.0716
cv_train_Number,672
cv_train_PosNum,336
cv_train_NegNum,336
cv_train_AUC-PR,0.9578
cv_train_Cutoff,0.4922
cv_train_Acc,0.9152
cv_train_MCC,0.8335
cv_train_Sen,0.9583
cv_train_Spe,0.8720
cv_train_PPV,0.8822
cv_train_NPV,0.9544
cv_train_Youden Index,0.8304
cv_train_AUC,0.9643
cv_train_95% CIs,[0.9519-0.9767]
cv_train_Std,0.0063
cv_val_Number,127
cv_val_PosNum,43
cv_val_NegNum,84
cv_val_AUC-PR,0.4881
cv_val_Cutoff,1.0000
cv_val_Acc,0.5276
cv_val_MCC,0.0127
cv_val_Sen,0.4419
cv_val_Spe,0.5714
cv_val_PPV,0.3455
cv_val_NPV,0.6667
cv_val_Youden Index,0.0133
cv_val_AUC,0.5066
cv_val_95% CIs,[0.4146-0.5987]
cv_val_Std,0.0470
