,Coef
PCA_feature_11,-0.8500354113197496
PCA_feature_3,0.6293243921192282
PCA_feature_28,-0.527947150318252
PCA_feature_124,0.271464260553233
PCA_feature_122,0.0027432839721684907
PCA_feature_15,-0.2051249302306143
PCA_feature_134,-6.771319276687668e-15
PCA_feature_89,-0.07735982894570886
PCA_feature_23,0.7389715533998374
PCA_feature_126,0.20047291544744159
PCA_feature_148,4.175372135783708e-15
PCA_feature_14,-0.7565419855539914
PCA_feature_128,1.598631601010187e-15
PCA_feature_30,0.11376526856419644
