,Value
balance_train_Number,168
balance_train_PosNum,84
balance_train_NegNum,84
balance_train_AUC-PR,0.6901
balance_train_Cutoff,0.4979
balance_train_Acc,0.7440
balance_train_MCC,0.4898
balance_train_Sen,0.7857
balance_train_Spe,0.7024
balance_train_PPV,0.7253
balance_train_NPV,0.7662
balance_train_Youden Index,0.4881
balance_train_AUC,0.7538
balance_train_95% CIs,[0.6791-0.8286]
balance_train_Std,0.0381
train_Number,127
train_PosNum,43
train_NegNum,84
train_AUC-PR,0.5211
train_Cutoff,0.4979
train_Acc,0.7244
train_MCC,0.4463
train_Sen,0.7674
train_Spe,0.7024
train_PPV,0.5690
train_NPV,0.8551
train_Youden Index,0.4698
train_AUC,0.7439
train_95% CIs,[0.6560-0.8318]
train_Std,0.0448
test_Number,55
test_PosNum,19
test_NegNum,36
test_AUC-PR,0.7056
test_Cutoff,0.6040
test_Acc,0.8364
test_MCC,0.6291
test_Sen,0.6842
test_Spe,0.9167
test_PPV,0.8125
test_NPV,0.8462
test_Youden Index,0.6009
test_AUC,0.8757
test_95% CIs,[0.7834-0.9680]
test_Std,0.0471
cv_train_Number,672
cv_train_PosNum,336
cv_train_NegNum,336
cv_train_AUC-PR,0.7898
cv_train_Cutoff,0.4741
cv_train_Acc,0.7426
cv_train_MCC,0.4945
cv_train_Sen,0.8393
cv_train_Spe,0.6458
cv_train_PPV,0.7032
cv_train_NPV,0.8007
cv_train_Youden Index,0.4851
cv_train_AUC,0.8036
cv_train_95% CIs,[0.7707-0.8366]
cv_train_Std,0.0168
cv_val_Number,127
cv_val_PosNum,43
cv_val_NegNum,84
cv_val_AUC-PR,0.5929
cv_val_Cutoff,0.5384
cv_val_Acc,0.7323
cv_val_MCC,0.3957
cv_val_Sen,0.5814
cv_val_Spe,0.8095
cv_val_PPV,0.6098
cv_val_NPV,0.7907
cv_val_Youden Index,0.3909
cv_val_AUC,0.7350
cv_val_95% CIs,[0.6432-0.8269]
cv_val_Std,0.0469
