,Coef
PCA_feature_2,-0.05748834554259181
PCA_feature_3,0.1343725022284837
PCA_feature_10,-0.28491217494896176
PCA_feature_11,0.3854641082014406
PCA_feature_22,0.44893973400913556
PCA_feature_27,0.4700707958667654
PCA_feature_59,-1.3009904425897112
PCA_feature_127,478716597787773.0
PCA_feature_129,257519137023794.9
PCA_feature_131,-399084688240288.8
PCA_feature_132,398567922830479.5
PCA_feature_133,288081052560907.8
PCA_feature_136,-327549168529080.5
PCA_feature_138,-384130105557853.5
PCA_feature_139,-62160432310494.44
PCA_feature_140,-78088892373401.88
PCA_feature_154,-188801758949202.44
PCA_feature_167,6907260014882.404
