,Value
balance_train_Number,168
balance_train_PosNum,84
balance_train_NegNum,84
balance_train_AUC-PR,0.9068
balance_train_Cutoff,0.5029
balance_train_Acc,0.9107
balance_train_MCC,0.8243
balance_train_Sen,0.9524
balance_train_Spe,0.8690
balance_train_PPV,0.8791
balance_train_NPV,0.9481
balance_train_Youden Index,0.8214
balance_train_AUC,0.9281
balance_train_95% CIs,[0.8821-0.9742]
balance_train_Std,0.0235
train_Number,127
train_PosNum,43
train_NegNum,84
train_AUC-PR,0.8424
train_Cutoff,0.5029
train_Acc,0.8898
train_MCC,0.7716
train_Sen,0.9302
train_Spe,0.8690
train_PPV,0.7843
train_NPV,0.9605
train_Youden Index,0.7993
train_AUC,0.9300
train_95% CIs,[0.8762-0.9837]
train_Std,0.0274
test_Number,55
test_PosNum,19
test_NegNum,36
test_AUC-PR,0.7839
test_Cutoff,0.2945
test_Acc,0.8364
test_MCC,0.7134
test_Sen,1.0000
test_Spe,0.7500
test_PPV,0.6786
test_NPV,1.0000
test_Youden Index,0.7500
test_AUC,0.9342
test_95% CIs,[0.8670-1.0000]
test_Std,0.0343
cv_train_Number,672
cv_train_PosNum,336
cv_train_NegNum,336
cv_train_AUC-PR,0.9450
cv_train_Cutoff,0.4141
cv_train_Acc,0.9107
cv_train_MCC,0.8252
cv_train_Sen,0.9583
cv_train_Spe,0.8631
cv_train_PPV,0.8750
cv_train_NPV,0.9539
cv_train_Youden Index,0.8214
cv_train_AUC,0.9532
cv_train_95% CIs,[0.9378-0.9687]
cv_train_Std,0.0079
cv_val_Number,127
cv_val_PosNum,43
cv_val_NegNum,84
cv_val_AUC-PR,0.7870
cv_val_Cutoff,0.5394
cv_val_Acc,0.8425
cv_val_MCC,0.6448
cv_val_Sen,0.7442
cv_val_Spe,0.8929
cv_val_PPV,0.7805
cv_val_NPV,0.8721
cv_val_Youden Index,0.6370
cv_val_AUC,0.8353
cv_val_95% CIs,[0.7490-0.9216]
cv_val_Std,0.0440
