,Value
balance_train_Number,168
balance_train_PosNum,84
balance_train_NegNum,84
balance_train_AUC-PR,0.9174
balance_train_Cutoff,0.5384
balance_train_Acc,0.9107
balance_train_MCC,0.8215
balance_train_Sen,0.9167
balance_train_Spe,0.9048
balance_train_PPV,0.9059
balance_train_NPV,0.9157
balance_train_Youden Index,0.8214
balance_train_AUC,0.9321
balance_train_95% CIs,[0.8878-0.9764]
balance_train_Std,0.0226
train_Number,127
train_PosNum,43
train_NegNum,84
train_AUC-PR,0.8590
train_Cutoff,0.5384
train_Acc,0.9055
train_MCC,0.7956
train_Sen,0.9070
train_Spe,0.9048
train_PPV,0.8298
train_NPV,0.9500
train_Youden Index,0.8117
train_AUC,0.9333
train_95% CIs,[0.8804-0.9862]
train_Std,0.0270
test_Number,55
test_PosNum,19
test_NegNum,36
test_AUC-PR,0.7972
test_Cutoff,0.7584
test_Acc,0.9273
test_MCC,0.8379
test_Sen,0.8421
test_Spe,0.9722
test_PPV,0.9412
test_NPV,0.9211
test_Youden Index,0.8143
test_AUC,0.9415
test_95% CIs,[0.8761-1.0000]
test_Std,0.0334
cv_train_Number,672
cv_train_PosNum,336
cv_train_NegNum,336
cv_train_AUC-PR,0.9497
cv_train_Cutoff,0.5610
cv_train_Acc,0.9062
cv_train_MCC,0.8127
cv_train_Sen,0.9167
cv_train_Spe,0.8958
cv_train_PPV,0.8980
cv_train_NPV,0.9149
cv_train_Youden Index,0.8125
cv_train_AUC,0.9566
cv_train_95% CIs,[0.9420-0.9711]
cv_train_Std,0.0074
cv_val_Number,127
cv_val_PosNum,43
cv_val_NegNum,84
cv_val_AUC-PR,0.7732
cv_val_Cutoff,0.2888
cv_val_Acc,0.8031
cv_val_MCC,0.5963
cv_val_Sen,0.8372
cv_val_Spe,0.7857
cv_val_PPV,0.6667
cv_val_NPV,0.9041
cv_val_Youden Index,0.6229
cv_val_AUC,0.8425
cv_val_95% CIs,[0.7593-0.9257]
cv_val_Std,0.0425
