,Value
balance_train_Number,168
balance_train_PosNum,84
balance_train_NegNum,84
balance_train_AUC-PR,0.4962
balance_train_Cutoff,0.5154
balance_train_Acc,0.5357
balance_train_MCC,0.0839
balance_train_Sen,0.7976
balance_train_Spe,0.2738
balance_train_PPV,0.5234
balance_train_NPV,0.5750
balance_train_Youden Index,0.0714
balance_train_AUC,0.4972
balance_train_95% CIs,[0.4088-0.5855]
balance_train_Std,0.0451
train_Number,127
train_PosNum,43
train_NegNum,84
train_AUC-PR,0.3054
train_Cutoff,0.3284
train_Acc,0.3780
train_MCC,0.0429
train_Sen,0.9302
train_Spe,0.0952
train_PPV,0.3448
train_NPV,0.7273
train_Youden Index,0.0255
train_AUC,0.4477
train_95% CIs,[0.3413-0.5540]
train_Std,0.0542
test_Number,55
test_PosNum,19
test_NegNum,36
test_AUC-PR,0.4398
test_Cutoff,0.5289
test_Acc,0.6545
test_MCC,0.1899
test_Sen,0.3684
test_Spe,0.8056
test_PPV,0.5000
test_NPV,0.7073
test_Youden Index,0.1740
test_AUC,0.5614
test_95% CIs,[0.3941-0.7287]
test_Std,0.0854
cv_train_Number,672
cv_train_PosNum,336
cv_train_NegNum,336
cv_train_AUC-PR,0.5514
cv_train_Cutoff,0.4981
cv_train_Acc,0.5655
cv_train_MCC,0.1537
cv_train_Sen,0.8274
cv_train_Spe,0.3036
cv_train_PPV,0.5430
cv_train_NPV,0.6375
cv_train_Youden Index,0.1310
cv_train_AUC,0.5716
cv_train_95% CIs,[0.5284-0.6148]
cv_train_Std,0.0220
cv_val_Number,127
cv_val_PosNum,43
cv_val_NegNum,84
cv_val_AUC-PR,0.3427
cv_val_Cutoff,0.1468
cv_val_Acc,0.4961
cv_val_MCC,0.1405
cv_val_Sen,0.7907
cv_val_Spe,0.3452
cv_val_PPV,0.3820
cv_val_NPV,0.7632
cv_val_Youden Index,0.1359
cv_val_AUC,0.5188
cv_val_95% CIs,[0.4146-0.6230]
cv_val_Std,0.0532
