,Value
balance_train_Number,168
balance_train_PosNum,84
balance_train_NegNum,84
balance_train_AUC-PR,0.5125
balance_train_Cutoff,0.4604
balance_train_Acc,0.6131
balance_train_MCC,0.2289
balance_train_Sen,0.6905
balance_train_Spe,0.5357
balance_train_PPV,0.5979
balance_train_NPV,0.6338
balance_train_Youden Index,0.2262
balance_train_AUC,0.5672
balance_train_95% CIs,[0.4789-0.6554]
balance_train_Std,0.0450
train_Number,127
train_PosNum,43
train_NegNum,84
train_AUC-PR,0.3492
train_Cutoff,0.4604
train_Acc,0.5748
train_MCC,0.1771
train_Sen,0.6512
train_Spe,0.5357
train_PPV,0.4179
train_NPV,0.7500
train_Youden Index,0.1869
train_AUC,0.5551
train_95% CIs,[0.4531-0.6571]
train_Std,0.0520
test_Number,55
test_PosNum,19
test_NegNum,36
test_AUC-PR,0.3069
test_Cutoff,0.4722
test_Acc,0.5636
test_MCC,0.2029
test_Sen,0.7368
test_Spe,0.4722
test_PPV,0.4242
test_NPV,0.7727
test_Youden Index,0.2091
test_AUC,0.4854
test_95% CIs,[0.3311-0.6397]
test_Std,0.0787
cv_train_Number,672
cv_train_PosNum,336
cv_train_NegNum,336
cv_train_AUC-PR,0.7489
cv_train_Cutoff,0.5046
cv_train_Acc,0.7143
cv_train_MCC,0.4293
cv_train_Sen,0.6845
cv_train_Spe,0.7440
cv_train_PPV,0.7278
cv_train_NPV,0.7022
cv_train_Youden Index,0.4286
cv_train_AUC,0.7558
cv_train_95% CIs,[0.7195-0.7921]
cv_train_Std,0.0185
cv_val_Number,127
cv_val_PosNum,43
cv_val_NegNum,84
cv_val_AUC-PR,0.5386
cv_val_Cutoff,0.4480
cv_val_Acc,0.6693
cv_val_MCC,0.3245
cv_val_Sen,0.6744
cv_val_Spe,0.6667
cv_val_PPV,0.5088
cv_val_NPV,0.8000
cv_val_Youden Index,0.3411
cv_val_AUC,0.6913
cv_val_95% CIs,[0.5943-0.7883]
cv_val_Std,0.0495
