,Value
balance_train_Number,168
balance_train_PosNum,84
balance_train_NegNum,84
balance_train_AUC-PR,0.9260
balance_train_Cutoff,0.5093
balance_train_Acc,0.8869
balance_train_MCC,0.7739
balance_train_Sen,0.8810
balance_train_Spe,0.8929
balance_train_PPV,0.8916
balance_train_NPV,0.8824
balance_train_Youden Index,0.7738
balance_train_AUC,0.9365
balance_train_95% CIs,[0.9008-0.9723]
balance_train_Std,0.0182
train_Number,127
train_PosNum,43
train_NegNum,84
train_AUC-PR,0.8680
train_Cutoff,0.3618
train_Acc,0.8740
train_MCC,0.7376
train_Sen,0.9070
train_Spe,0.8571
train_PPV,0.7647
train_NPV,0.9474
train_Youden Index,0.7641
train_AUC,0.9336
train_95% CIs,[0.8918-0.9753]
train_Std,0.0213
test_Number,55
test_PosNum,19
test_NegNum,36
test_AUC-PR,0.5116
test_Cutoff,2.0000
test_Acc,0.6545
test_MCC,0.0000
test_Sen,0.0000
test_Spe,1.0000
test_PPV,0.0000
test_NPV,0.6545
test_Youden Index,0.0000
test_AUC,0.4854
test_95% CIs,[0.3437-0.6271]
test_Std,0.0723
cv_train_Number,672
cv_train_PosNum,336
cv_train_NegNum,336
cv_train_AUC-PR,0.9522
cv_train_Cutoff,0.5168
cv_train_Acc,0.9226
cv_train_MCC,0.8454
cv_train_Sen,0.9315
cv_train_Spe,0.9137
cv_train_PPV,0.9152
cv_train_NPV,0.9303
cv_train_Youden Index,0.8452
cv_train_AUC,0.9554
cv_train_95% CIs,[0.9394-0.9714]
cv_train_Std,0.0082
cv_val_Number,127
cv_val_PosNum,43
cv_val_NegNum,84
cv_val_AUC-PR,0.4898
cv_val_Cutoff,2.0000
cv_val_Acc,0.6614
cv_val_MCC,0.0000
cv_val_Sen,0.0000
cv_val_Spe,1.0000
cv_val_PPV,0.0000
cv_val_NPV,0.6614
cv_val_Youden Index,0.0000
cv_val_AUC,0.4945
cv_val_95% CIs,[0.4019-0.5871]
cv_val_Std,0.0472
