,Coef
PCA_feature_2,-0.14382735429394522
PCA_feature_3,0.12382575250232364
PCA_feature_11,-0.09399881592794479
PCA_feature_13,0.20617888976495635
PCA_feature_16,0.24691638406926408
PCA_feature_23,0.13644245161368218
PCA_feature_26,-0.25471967074396806
PCA_feature_131,-1.9617102214755906e-14
PCA_feature_135,1.9052277982034783e-14
PCA_feature_137,1.7352374259165576e-14
PCA_feature_142,-3.9985004859261925e-14
PCA_feature_147,2.4439295815899858e-15
PCA_feature_153,-2.9729468373506666e-14
