,Value
balance_train_Number,168
balance_train_PosNum,84
balance_train_NegNum,84
balance_train_AUC-PR,0.8168
balance_train_Cutoff,0.5561
balance_train_Acc,0.7798
balance_train_MCC,0.5615
balance_train_Sen,0.7381
balance_train_Spe,0.8214
balance_train_PPV,0.8052
balance_train_NPV,0.7582
balance_train_Youden Index,0.5595
balance_train_AUC,0.8330
balance_train_95% CIs,[0.7727-0.8934]
balance_train_Std,0.0308
train_Number,127
train_PosNum,43
train_NegNum,84
train_AUC-PR,0.7054
train_Cutoff,0.5561
train_Acc,0.8031
train_MCC,0.5747
train_Sen,0.7674
train_Spe,0.8214
train_PPV,0.6875
train_NPV,0.8734
train_Youden Index,0.5889
train_AUC,0.8463
train_95% CIs,[0.7777-0.9150]
train_Std,0.0350
test_Number,55
test_PosNum,19
test_NegNum,36
test_AUC-PR,0.5566
test_Cutoff,0.4216
test_Acc,0.7455
test_MCC,0.5104
test_Sen,0.8421
test_Spe,0.6944
test_PPV,0.5926
test_NPV,0.8929
test_Youden Index,0.5365
test_AUC,0.7909
test_95% CIs,[0.6737-0.9081]
test_Std,0.0598
cv_train_Number,672
cv_train_PosNum,336
cv_train_NegNum,336
cv_train_AUC-PR,0.8816
cv_train_Cutoff,0.4466
cv_train_Acc,0.8512
cv_train_MCC,0.7109
cv_train_Sen,0.9286
cv_train_Spe,0.7738
cv_train_PPV,0.8041
cv_train_NPV,0.9155
cv_train_Youden Index,0.7024
cv_train_AUC,0.8977
cv_train_95% CIs,[0.8731-0.9222]
cv_train_Std,0.0125
cv_val_Number,127
cv_val_PosNum,43
cv_val_NegNum,84
cv_val_AUC-PR,0.7178
cv_val_Cutoff,0.5101
cv_val_Acc,0.7874
cv_val_MCC,0.5404
cv_val_Sen,0.7442
cv_val_Spe,0.8095
cv_val_PPV,0.6667
cv_val_NPV,0.8608
cv_val_Youden Index,0.5537
cv_val_AUC,0.8400
cv_val_95% CIs,[0.7672-0.9128]
cv_val_Std,0.0372
