,label,PCA_feature_88,PCA_feature_11,PCA_feature_17,PCA_feature_137,PCA_feature_37,PCA_feature_3,PCA_feature_167,PCA_feature_130,PCA_feature_15,PCA_feature_89,PCA_feature_142,PCA_feature_138,PCA_feature_18,PCA_feature_13,PCA_feature_117,PCA_feature_97
56,0.0,-0.17650645916452362,-2.3877957533525977,-0.2902604246060405,-1.4988010832439613e-15,0.2102650574645547,0.3049076012266333,-2.1163626406917047e-16,-2.983724378680108e-16,0.2539668635863559,-0.5139626632282676,1.457167719820518e-16,-2.0122792321330962e-16,-2.2818945751894746,-5.436790525526028,-0.47638285516501344,0.3753510414800103
57,1.0,0.08866193368904318,-3.439082461045768,-0.17825464312687817,4.163336342344337e-16,0.4586043214534091,6.687300150192008,1.3739009929736312e-15,1.6583956430338276e-15,1.4293774593441113,-0.014949723167455825,-1.8318679906315083e-15,-3.9898639947466563e-17,-0.15417238353023593,1.1593108931665612,0.07544795562815113,-0.08646098230444549
58,0.0,0.4883453421597931,-3.8617543905959195,1.9037156964271686,3.1086244689504383e-15,1.883102980244922,-0.20710290718358837,-3.0531133177191805e-16,-1.3739009929736312e-15,-1.3032785699467806,-0.19703692547536938,4.551914400963142e-15,-2.9698465908722937e-15,0.9374434314309976,-4.566131726537052,0.19193217476871405,-0.30500926784448046
59,1.0,0.1138187871704395,7.274119631133951,-3.1364243758794537,-1.0547118733938987e-15,-2.7142049874422063,17.830552447771655,-6.314393452555578e-16,2.796374243274613e-15,2.1016819401777735,-0.008210837116387003,-1.6922227508153753e-15,-2.0816681711721685e-15,2.4130880220716824,-0.15693047930885268,-0.008377199891499262,0.07768913332838964
60,0.0,0.3774055663907682,10.482212709486596,-5.341385881876082,-5.84601811404184e-16,-0.9004429050455491,-4.136049388344492,-1.9845236565174673e-15,-3.25434124093249e-15,-4.491651815380006,0.485752916732554,-7.771561172376096e-16,2.4424906541753444e-15,3.8875261978159457,-1.1238706492625266,0.25393745637019904,0.07468474796712535
60,1.0,-1.039926908020738,0.6844596649862802,-1.432509835174575,2.914335439641036e-16,-0.9647672684042894,9.087650474896527,5.30825383648903e-16,9.020562075079397e-17,-1.9563823691236775,-1.2293757724970011,-4.0245584642661925e-16,-4.0314973581701e-15,-5.454455340436745,-2.1067971907660117,-0.3094374976639285,0.29953030917993856
61,1.0,0.05845187247788227,2.1688109041736685,-0.3676607494056187,1.3877787807814457e-17,0.6037713095978069,-6.039964865459525,-4.787836793695988e-16,4.640385298237959e-16,3.0350361640775083,0.04594226349702291,-1.2160411566597418e-15,1.3600232051658168e-15,0.7066823242208792,2.4209664411892877,-0.2892543507495915,-0.9155702501916706
62,0.0,-0.45618636143462526,-1.8832215062591346,-1.8441353153940803,-1.5404344466674047e-15,5.447261882293496,4.244169032762025,-3.946495907847236e-16,3.774758283725532e-15,-2.7041450641852967,0.33934167886757705,1.6080886622305002e-15,-1.970645868709653e-15,-2.028725488033611,2.957835837559097,-0.037542159136476044,0.13431810055835303
63,0.0,-0.5183487969989785,-0.7858518120398975,1.585378410936274,-2.123301534595612e-15,-1.1623409118394472,-15.807305368406066,-7.771561172376096e-16,-1.5855372570428017e-15,1.5110127175276842,0.42259768451117957,2.1510571102112408e-16,1.124100812432971e-15,1.0614079506565106,-5.636520659774791,0.3700846978501572,-0.3905280155989581
64,0.0,0.09415248964261817,9.731284621764715,1.5505390916723363,8.213915658750182e-15,-0.017701361282211402,50.730299442391434,-3.524958103184872e-15,1.1171619185290638e-15,12.926343658760041,-0.027911335016382918,-5.530298441414061e-15,-1.27675647831893e-15,-3.831397731691799,-3.2654526455377755,-0.02398391902645476,-0.1873455060050963
66,0.0,0.3891999850084509,0.37417826338905524,-4.020856817329704,2.7755575615628914e-17,-3.061274282208122,-10.17311709743654,-1.6653345369377348e-16,-4.787836793695988e-16,-1.359204279069007,-0.2302957579120084,1.4155343563970746e-15,-5.828670879282072e-16,-3.747093709847504,-2.7902314409664486,-0.06907482003882448,-0.9533723108045854
68,0.0,0.17423837511694656,-1.238892812888198,-6.122728114961576,-5.315192730392937e-15,-0.5435218204160375,20.787841023947927,-2.498001805406602e-16,3.6637359812630166e-15,0.24751668419262735,-0.2856779690860879,-6.938893903907228e-16,2.942091015256665e-15,0.271940103099337,-0.016614237079288996,-0.016022636289968917,0.5888493066281455
69,0.0,-1.006524979421727,-1.2577968104923665,-0.19310140799590203,-2.0816681711721685e-15,0.3152336459818045,-9.261072022866157,-1.1379786002407855e-15,4.510281037539698e-16,3.4027798244138596,0.01406437220040397,6.83481049534862e-16,-4.996003610813204e-16,1.0992256339418116,-2.3263312175617226,0.5657806523220313,-0.6468305154716947
71,0.0,-0.7502875105737129,4.897314659792815,3.1553597348007525,-2.0409021694867135e-15,0.5014286630900995,-13.622287446680545,-6.643990912991171e-16,1.9810542095655137e-15,1.9741484100751114,0.6675233082462498,3.1138286393783687e-15,1.4849232954361469e-15,-3.5732087472160874,1.9360993070250618,0.130216232005746,0.10957567741067747
74,0.0,-0.23246575882663884,2.1255638340171403,0.28599489084074825,2.220446049250313e-16,-0.852550103683999,-15.930134250281677,2.498001805406602e-16,-2.3800406090401793e-15,3.2292771315113846,-0.16164622352721136,6.800116025829084e-16,-2.0122792321330962e-15,-2.6730508082853626,1.2705123849243845,-0.31228006037185074,-0.9265804753959191
75,0.0,0.7361495427146877,-1.8431987972981156,-0.5926235676118154,-1.0130785099704553e-15,-0.3534799009556715,-5.836094526563573,-4.371503159461554e-16,5.689893001203927e-16,0.39898729402437305,0.3474454217891499,9.992007221626409e-16,2.5673907444456745e-16,-1.261914600284943,-0.20095944899833112,-0.8817049123915286,-0.579376700641894
76,0.0,-0.19406959543512078,-1.865338240178232,-2.7679900179453476,-2.7408630920433552e-15,1.0659269832123415,-15.095582545983069,1.4675760606763788e-15,-2.710505431213761e-15,-2.0315188280519845,0.08780027439783673,-1.7008963681952594e-15,2.095545958979983e-15,2.8098832327022416,-7.312255805769037,-0.433795110167696,-0.4381239286179329
77,0.0,-0.5860859615582283,-0.30249698988812723,0.01720627823650328,-7.105427357601002e-15,0.35430547003779844,-10.89081249876573,-5.689893001203927e-16,2.2429974544380116e-15,-4.702972404585648,-1.008673110484236,2.2551405187698492e-15,6.716849298982197e-15,4.642714168777292,-0.6596746690828209,-0.14037314900046843,0.2576814840141335
79,0.0,0.2552138751393768,-0.6647620691487947,-2.4741265083283546,-1.2490009027033011e-15,0.27505242221252313,7.965691953481606,9.783840404509192e-16,6.938893903907228e-18,1.8038919979102983,-0.44422131053351877,1.5178830414797062e-15,2.2169766022983595e-15,-1.8456369815109692,-5.39973054401068,-0.05767781832873471,0.22627541548080246
80,0.0,0.6007468859609946,-4.798392945604949,-1.7108726026957437,-2.2898349882893854e-15,1.758755131781713,16.652364028249757,-1.0547118733938987e-15,1.609823385706477e-15,1.8579482857164793,-0.9578655134187648,3.3306690738754696e-16,-1.1379786002407855e-15,0.03340418139318946,1.4443142722532365,-0.4138154937840099,-0.6058191094286964
81,0.0,-0.06118696668180743,5.479648114616198,0.05536638534008914,6.106226635438361e-16,0.34993772615189533,-9.386956013790094,4.996003610813204e-16,-5.967448757360216e-16,-0.9344117154251866,0.1700435961012706,-3.3306690738754696e-16,-9.645062526431047e-16,-3.978599963369563,0.33429569011234184,0.6960602554901805,0.11613609613596006
82,0.0,-0.03800986033808773,-10.988359144859947,-6.1421239327343455,-3.0531133177191805e-15,-2.6597340675823795,6.597452412396449,-1.2490009027033011e-15,2.6645352591003757e-15,-1.5890725444145095,0.1931682840204616,-1.27675647831893e-15,3.774758283725532e-15,-2.352602059627227,-3.528358314780756,0.08335590441440997,-0.10881535208049248
83,0.0,0.1060188303308047,4.19768003783518,0.014229685493469035,5.273559366969494e-16,0.431691995174041,-12.208812353959619,1.5681900222830336e-15,-3.1502578323738817e-15,-1.61450822093567,-0.1719046797318369,5.689893001203927e-16,-3.4416913763379853e-15,3.3542648494751894,-8.69994372938873,-0.08823524813788984,-0.057236951855420756
84,0.0,-0.10183435977120159,-1.7513362051622732,0.03588508705864966,-1.7208456881689926e-15,0.14518881831590147,13.658269039393122,-2.2898349882893854e-15,2.4424906541753444e-15,-9.26915810365149,0.3161911986754813,-8.881784197001252e-16,1.3322676295501878e-15,-3.7948802441433735,-4.16702427562528,0.4872080523982344,-0.5288436898979791
85,0.0,0.2604769940148379,-4.663725901664343,-0.6404891657211811,2.067790383364354e-15,-2.7282404198232943,1.50643783468907,-3.0531133177191805e-16,-8.224757680475037e-16,-2.809523685188272,0.4105255860925816,2.5222879340702775e-15,-3.066991105526995e-15,-1.0157782198397458,1.4886845810142524,0.1449121296656685,-0.26945749244691636
86,0.0,0.3687200249924312,1.4930623659917748,-0.8666028275449432,-1.5543122344752192e-15,0.1264687731393544,-4.29580768333252,-1.8596235662471372e-15,7.91033905045424e-16,3.0218103765878586,-0.7405291732801238,-1.6653345369377348e-16,-3.608224830031759e-16,0.06262816104671515,1.0701273308718726,-0.08507964989772798,-0.014956214587987335
87,0.0,-0.07156912473341914,4.663363403601307,-3.18245752494787,-4.9960036108132044e-15,-1.5102309330253936,-21.80322859546914,-7.216449660063518e-16,1.465841337200402e-15,-6.976063234010936,-0.0320343151824376,1.304512053934559e-15,1.609823385706477e-15,13.356554851215504,-1.692065503715158,0.027830833022789825,-0.009412170151060481
88,0.0,-0.23438948778744448,-1.0793665339245215,-0.17450624057677178,-1.3877787807814457e-17,0.9000931047136511,0.06395276894649893,-1.5959455978986625e-16,-1.3964523981613297e-16,1.238907712962632,1.0115155147719461,9.783840404509192e-16,0.0,0.4510899164294571,-2.3097947768878386,-0.07152913569119479,-0.6348074446823158
90,0.0,-0.3823464379583815,0.051528228843110035,-2.6702937789369354,9.159339953157541e-16,-0.7016375974220321,-16.40127495573509,3.122502256758253e-16,-1.7069679003611782e-15,3.8910000212862625,0.6942637573065213,2.258609965721803e-15,-2.9698465908722937e-15,0.5791665370569006,-3.5833889307107074,0.05230554334678786,0.26654099910210044
91,0.0,-0.03018280533355,0.045445959369369404,1.9696894405113083,-4.9404924595819466e-15,-1.4566091655275684,-10.458487690767697,-1.97758476261356e-16,1.6653345369377348e-15,-3.424442453752909,0.28616439601389737,1.5265566588595902e-15,3.9968028886505635e-15,2.96112362289318,-6.196615108811754,-0.6949174812441722,0.9882443697469245
96,0.0,0.09592452603371437,-2.9111980272550824,-1.8680411606126577,1.915134717478395e-15,0.1482381522015741,7.735203510170001,-2.7755575615628914e-17,-9.870576578308032e-16,-1.6248163674499858,-0.9884932341219477,1.1379786002407855e-15,-3.858025010572419e-15,-3.578866950352739,-3.156705786945556,0.42652261147407144,0.33292939386158404
98,0.0,-0.3227895425924219,1.0996689910281083,-0.8565455578845697,1.8457457784393227e-15,-0.30202835934901895,6.151591798416778,-5.204170427930421e-16,-2.6020852139652106e-15,-3.541234892260407,-0.13336988374919434,6.210310043996969e-16,-1.1761425167122752e-15,3.0311055495145682,-6.047365864149394,-0.05810647851801448,-0.04156349524291268
99,0.0,-1.0186918760641681,-6.8978498051818224,0.776972680249592,8.326672684688674e-17,0.6722658713253885,-15.863226792467728,-1.1102230246251565e-16,9.358833152894874e-16,-2.0685916831650126,0.16860361686923667,1.3877787807814457e-16,-4.961309141293668e-16,0.08709960514025,-4.681616930624841,-0.11203712839053964,0.289717172047665
100,0.0,-0.3178813948413278,1.6388994859376123,-2.60133647080906,5.065392549852277e-16,-2.7455284186750184,-9.155340639769348,7.216449660063518e-16,4.2847669856627135e-16,-0.5552312825443658,-1.0847033248421947,1.0477729794899915e-15,-7.355227538141662e-16,-4.399211856261684,2.420429351071212,-0.008111619544443324,-0.7245964490936211
101,0.0,0.3951909749046775,-1.5375649110991716,1.4079052753050516,1.5126788710517758e-15,2.2416202721532636,-15.535425522985445,1.1934897514720433e-15,-4.969982758673552e-16,3.019977042568655,0.05361866759162029,7.91033905045424e-16,-2.2412627309620348e-15,0.7292312902131783,3.0389046372333923,-0.14026298540006643,0.21666613189229017
102,0.0,0.14648840141929845,6.567560032345946,-2.991324759328892,-7.042977312465837e-15,1.3976235611836518,-12.328882497061757,-9.645062526431047e-16,4.288236432614667e-15,-1.0670361622657207,0.20893375571518297,2.6298407895808396e-15,1.0685896612017132e-15,-3.190925311436378,14.77910563420058,-0.05793613457992433,0.14747505194235858
103,0.0,1.1948641769946016,0.4976405264378626,-3.69147075644001,-1.9290125052862095e-15,1.281184309809583,0.34691532393565483,-5.204170427930421e-16,-3.382710778154774e-16,-1.5769012898563313,0.44391644101693783,1.1293049828609014e-15,-5.967448757360216e-16,-1.2998574378284666,-4.23514203786757,0.7610548835084343,-0.45379674742370435
105,0.0,-0.3309744880904511,-0.6075345563143988,0.961201567225237,-4.85722573273506e-16,-1.3393320333322591,-6.9250563736931685,1.5959455978986625e-16,-1.5642868944620858e-15,1.2529715569158921,-0.5759410565138469,-7.632783294297951e-17,-2.498001805406602e-16,-0.1710258173163297,-2.7635727663964107,0.16044606849451037,-0.42921612082631044
107,0.0,0.5508823577868938,-1.146979482070168,-2.639698532392459,5.967448757360216e-16,-0.26626589815364693,-10.26143953446021,1.3877787807814457e-17,-8.673617379884035e-17,2.6786130573424214,-1.1481079806633139,-4.0419056990259605e-16,-9.08995101411847e-16,2.105990468310098,-2.1889623608010096,-0.12077387662991657,1.1029276137152297
108,0.0,0.10601750902112761,0.9140995331644851,13.767599730637238,-1.4432899320127035e-15,-1.1708806364377211,-3.66545865792753,-2.8119867545584043e-15,7.216449660063518e-16,-11.042772252663227,0.05562699756556466,7.771561172376096e-16,-8.604228440844963e-16,-7.398027400777806,-6.174515891063131,-0.006896474331872071,0.04932329868961803
110,0.0,-0.06693688739439285,-0.20919888094349093,0.409598060879017,7.077671781985373e-16,1.2451566599439687,4.739341016518467,-2.419939248987646e-16,2.914335439641036e-16,-4.797938368885733,-0.27648454809273476,-1.0061396160665481e-16,2.0816681711721685e-17,-2.6940201600274873,-2.67014455631515,-0.22835506762217458,0.4630491534602275
114,0.0,0.001385018688886741,-1.0879651763377838,15.446561159237286,1.5677563414140394e-15,-0.2829425345368146,-7.051078932255688,2.1441182163073336e-15,3.2827473378516103e-15,-5.801563476694847,-0.29723985539976516,1.2559397966072083e-15,-1.1102230246251565e-16,-7.456200847726062,-7.662241326729487,0.03647687083999723,-0.34585565855007344
117,0.0,-0.06502667939187964,-1.3785164838892585,-0.815238444959525,-4.527628272299467e-16,-1.8756231149039049,-5.865150302006543,9.367506770274758e-17,-1.734723475976807e-15,2.0640656183603427,-0.755638520924137,9.783840404509192e-16,-4.579669976578771e-16,0.9545931602506295,-7.135953869248581,-0.2817147544411093,0.5816650778322217
118,0.0,0.2630511620830803,-2.0571475919814537,0.6891153317712683,6.800116025829084e-16,-1.526775159284191,-14.776969302352793,2.1510571102112408e-16,-1.4224732503009818e-16,5.210862198381421,-1.0154129742322056,1.6306400674181987e-16,-2.0261570199409107e-15,1.9153633057608777,-3.853514551962372,0.299406980331849,-0.1812757088019537
119,0.0,0.5251472030042317,0.8012880775983404,-4.129321485961528,-1.3461454173580023e-15,1.0436452743093192,-8.557454956297741,-4.163336342344337e-16,1.609823385706477e-15,5.996653788246868,0.49932630621711277,2.3314683517128287e-15,1.4988010832439613e-15,2.2724556067912607,-0.89258044347505,-0.108978157300059,0.31401202237970904
120,0.0,0.849165921366217,0.040759345243826406,-1.7568188588203033,3.608224830031759e-16,-1.3345619567869442,-19.271139582913655,3.0531133177191805e-16,-8.604228440844963e-16,4.562796491513502,0.4143503500379828,1.5681900222830336e-15,-4.7878367936959876e-15,-4.477359190493501,-4.215405244551557,0.0903783432745282,0.06071041591780665
