,Value
balance_train_Number,168
balance_train_PosNum,84
balance_train_NegNum,84
balance_train_AUC-PR,0.9249
balance_train_Cutoff,0.5431
balance_train_Acc,0.9107
balance_train_MCC,0.8262
balance_train_Sen,0.9643
balance_train_Spe,0.8571
balance_train_PPV,0.8710
balance_train_NPV,0.9600
balance_train_Youden Index,0.8214
balance_train_AUC,0.9396
balance_train_95% CIs,[0.9033-0.9759]
balance_train_Std,0.0185
train_Number,127
train_PosNum,43
train_NegNum,84
train_AUC-PR,0.8804
train_Cutoff,0.5431
train_Acc,0.8898
train_MCC,0.7779
train_Sen,0.9535
train_Spe,0.8571
train_PPV,0.7736
train_NPV,0.9730
train_Youden Index,0.8106
train_AUC,0.9435
train_95% CIs,[0.9073-0.9798]
train_Std,0.0185
test_Number,55
test_PosNum,19
test_NegNum,36
test_AUC-PR,0.4333
test_Cutoff,2.0000
test_Acc,0.6545
test_MCC,0.0000
test_Sen,0.0000
test_Spe,1.0000
test_PPV,0.0000
test_NPV,0.6545
test_Youden Index,0.0000
test_AUC,0.4342
test_95% CIs,[0.2954-0.5730]
test_Std,0.0708
cv_train_Number,672
cv_train_PosNum,336
cv_train_NegNum,336
cv_train_AUC-PR,0.9523
cv_train_Cutoff,0.6693
cv_train_Acc,0.9033
cv_train_MCC,0.8068
cv_train_Sen,0.8899
cv_train_Spe,0.9167
cv_train_PPV,0.9144
cv_train_NPV,0.8928
cv_train_Youden Index,0.8065
cv_train_AUC,0.9585
cv_train_95% CIs,[0.9447-0.9724]
cv_train_Std,0.0071
cv_val_Number,127
cv_val_PosNum,43
cv_val_NegNum,84
cv_val_AUC-PR,0.4926
cv_val_Cutoff,1.0000
cv_val_Acc,0.5118
cv_val_MCC,0.0008
cv_val_Sen,0.4651
cv_val_Spe,0.5357
cv_val_PPV,0.3390
cv_val_NPV,0.6618
cv_val_Youden Index,0.0008
cv_val_AUC,0.5004
cv_val_95% CIs,[0.4079-0.5930]
cv_val_Std,0.0472
