,Value
balance_train_Number,168
balance_train_PosNum,84
balance_train_NegNum,84
balance_train_AUC-PR,0.8708
balance_train_Cutoff,0.6012
balance_train_Acc,0.8095
balance_train_MCC,0.6255
balance_train_Sen,0.7381
balance_train_Spe,0.8810
balance_train_PPV,0.8611
balance_train_NPV,0.7708
balance_train_Youden Index,0.6190
balance_train_AUC,0.8537
balance_train_95% CIs,[0.7955-0.9119]
balance_train_Std,0.0297
train_Number,127
train_PosNum,43
train_NegNum,84
train_AUC-PR,0.8051
train_Cutoff,0.6012
train_Acc,0.8346
train_MCC,0.6288
train_Sen,0.7442
train_Spe,0.8810
train_PPV,0.7619
train_NPV,0.8706
train_Youden Index,0.6251
train_AUC,0.8588
train_95% CIs,[0.7840-0.9336]
train_Std,0.0381
test_Number,55
test_PosNum,19
test_NegNum,36
test_AUC-PR,0.7505
test_Cutoff,0.5998
test_Acc,0.8909
test_MCC,0.7552
test_Sen,0.7895
test_Spe,0.9444
test_PPV,0.8824
test_NPV,0.8947
test_Youden Index,0.7339
test_AUC,0.8904
test_95% CIs,[0.7956-0.9851]
test_Std,0.0483
cv_train_Number,672
cv_train_PosNum,336
cv_train_NegNum,336
cv_train_AUC-PR,0.8099
cv_train_Cutoff,0.5263
cv_train_Acc,0.8125
cv_train_MCC,0.6352
cv_train_Sen,0.9018
cv_train_Spe,0.7232
cv_train_PPV,0.7652
cv_train_NPV,0.8804
cv_train_Youden Index,0.6250
cv_train_AUC,0.8444
cv_train_95% CIs,[0.8137-0.8752]
cv_train_Std,0.0157
cv_val_Number,127
cv_val_PosNum,43
cv_val_NegNum,84
cv_val_AUC-PR,0.5144
cv_val_Cutoff,0.5819
cv_val_Acc,0.7323
cv_val_MCC,0.4165
cv_val_Sen,0.6512
cv_val_Spe,0.7738
cv_val_PPV,0.5957
cv_val_NPV,0.8125
cv_val_Youden Index,0.4250
cv_val_AUC,0.7422
cv_val_95% CIs,[0.6515-0.8330]
cv_val_Std,0.0463
