,Value
balance_train_Number,168
balance_train_PosNum,84
balance_train_NegNum,84
balance_train_AUC-PR,0.5458
balance_train_Cutoff,0.4938
balance_train_Acc,0.6488
balance_train_MCC,0.3012
balance_train_Sen,0.7262
balance_train_Spe,0.5714
balance_train_PPV,0.6289
balance_train_NPV,0.6761
balance_train_Youden Index,0.2976
balance_train_AUC,0.6205
balance_train_95% CIs,[0.5336-0.7073]
balance_train_Std,0.0443
train_Number,127
train_PosNum,43
train_NegNum,84
train_AUC-PR,0.3971
train_Cutoff,0.4938
train_Acc,0.6220
train_MCC,0.2771
train_Sen,0.7209
train_Spe,0.5714
train_PPV,0.4627
train_NPV,0.8000
train_Youden Index,0.2924
train_AUC,0.6260
train_95% CIs,[0.5263-0.7256]
train_Std,0.0508
test_Number,55
test_PosNum,19
test_NegNum,36
test_AUC-PR,0.3816
test_Cutoff,0.4954
test_Acc,0.6727
test_MCC,0.4371
test_Sen,0.8947
test_Spe,0.5556
test_PPV,0.5152
test_NPV,0.9091
test_Youden Index,0.4503
test_AUC,0.6389
test_95% CIs,[0.4939-0.7839]
test_Std,0.0740
cv_train_Number,672
cv_train_PosNum,336
cv_train_NegNum,336
cv_train_AUC-PR,0.6512
cv_train_Cutoff,0.4412
cv_train_Acc,0.6503
cv_train_MCC,0.3273
cv_train_Sen,0.8482
cv_train_Spe,0.4524
cv_train_PPV,0.6077
cv_train_NPV,0.7488
cv_train_Youden Index,0.3006
cv_train_AUC,0.6824
cv_train_95% CIs,[0.6425-0.7223]
cv_train_Std,0.0204
cv_val_Number,127
cv_val_PosNum,43
cv_val_NegNum,84
cv_val_AUC-PR,0.3728
cv_val_Cutoff,0.4844
cv_val_Acc,0.5197
cv_val_MCC,0.0659
cv_val_Sen,0.5814
cv_val_Spe,0.4881
cv_val_PPV,0.3676
cv_val_NPV,0.6949
cv_val_Youden Index,0.0695
cv_val_AUC,0.4718
cv_val_95% CIs,[0.3664-0.5771]
cv_val_Std,0.0538
