,Value
balance_train_Number,168
balance_train_PosNum,84
balance_train_NegNum,84
balance_train_AUC-PR,0.9569
balance_train_Cutoff,0.5639
balance_train_Acc,0.9107
balance_train_MCC,0.8243
balance_train_Sen,0.9524
balance_train_Spe,0.8690
balance_train_PPV,0.8791
balance_train_NPV,0.9481
balance_train_Youden Index,0.8214
balance_train_AUC,0.9605
balance_train_95% CIs,[0.9320-0.9889]
balance_train_Std,0.0145
train_Number,127
train_PosNum,43
train_NegNum,84
train_AUC-PR,0.9153
train_Cutoff,0.4413
train_Acc,0.8976
train_MCC,0.7916
train_Sen,0.9535
train_Spe,0.8690
train_PPV,0.7885
train_NPV,0.9733
train_Youden Index,0.8225
train_AUC,0.9551
train_95% CIs,[0.9191-0.9912]
train_Std,0.0184
test_Number,55
test_PosNum,19
test_NegNum,36
test_AUC-PR,0.4829
test_Cutoff,2.0000
test_Acc,0.6545
test_MCC,0.0000
test_Sen,0.0000
test_Spe,1.0000
test_PPV,0.0000
test_NPV,0.6545
test_Youden Index,0.0000
test_AUC,0.4591
test_95% CIs,[0.3174-0.6008]
test_Std,0.0723
cv_train_Number,672
cv_train_PosNum,336
cv_train_NegNum,336
cv_train_AUC-PR,0.9690
cv_train_Cutoff,0.6047
cv_train_Acc,0.9271
cv_train_MCC,0.8542
cv_train_Sen,0.9315
cv_train_Spe,0.9226
cv_train_PPV,0.9233
cv_train_NPV,0.9309
cv_train_Youden Index,0.8542
cv_train_AUC,0.9742
cv_train_95% CIs,[0.9637-0.9846]
cv_train_Std,0.0053
cv_val_Number,127
cv_val_PosNum,43
cv_val_NegNum,84
cv_val_AUC-PR,0.4700
cv_val_Cutoff,1.0000
cv_val_Acc,0.5354
cv_val_MCC,0.0024
cv_val_Sen,0.3953
cv_val_Spe,0.6071
cv_val_PPV,0.3400
cv_val_NPV,0.6623
cv_val_Youden Index,0.0025
cv_val_AUC,0.5012
cv_val_95% CIs,[0.4105-0.5919]
cv_val_Std,0.0463
