,Value
balance_train_Number,168
balance_train_PosNum,84
balance_train_NegNum,84
balance_train_AUC-PR,0.9993
balance_train_Cutoff,0.5046
balance_train_Acc,0.9881
balance_train_MCC,0.9765
balance_train_Sen,0.9762
balance_train_Spe,1.0000
balance_train_PPV,1.0000
balance_train_NPV,0.9767
balance_train_Youden Index,0.9762
balance_train_AUC,0.9993
balance_train_95% CIs,[0.9979-1.0000]
balance_train_Std,0.0007
train_Number,127
train_PosNum,43
train_NegNum,84
train_AUC-PR,0.9975
train_Cutoff,0.5027
train_Acc,0.9843
train_MCC,0.9648
train_Sen,0.9767
train_Spe,0.9881
train_PPV,0.9767
train_NPV,0.9881
train_Youden Index,0.9648
train_AUC,0.9986
train_95% CIs,[0.9960-1.0000]
train_Std,0.0013
test_Number,55
test_PosNum,19
test_NegNum,36
test_AUC-PR,0.3343
test_Cutoff,0.4717
test_Acc,0.5818
test_MCC,0.2561
test_Sen,0.7895
test_Spe,0.4722
test_PPV,0.4412
test_NPV,0.8095
test_Youden Index,0.2617
test_AUC,0.5351
test_95% CIs,[0.3758-0.6944]
test_Std,0.0813
cv_train_Number,672
cv_train_PosNum,336
cv_train_NegNum,336
cv_train_AUC-PR,1.0000
cv_train_Cutoff,0.5034
cv_train_Acc,0.9985
cv_train_MCC,0.9970
cv_train_Sen,1.0000
cv_train_Spe,0.9970
cv_train_PPV,0.9970
cv_train_NPV,1.0000
cv_train_Youden Index,0.9970
cv_train_AUC,1.0000
cv_train_95% CIs,[0.9999-1.0000]
cv_train_Std,0.0000
cv_val_Number,127
cv_val_PosNum,43
cv_val_NegNum,84
cv_val_AUC-PR,0.4779
cv_val_Cutoff,0.4889
cv_val_Acc,0.6772
cv_val_MCC,0.3089
cv_val_Sen,0.6047
cv_val_Spe,0.7143
cv_val_PPV,0.5200
cv_val_NPV,0.7792
cv_val_Youden Index,0.3189
cv_val_AUC,0.6758
cv_val_95% CIs,[0.5785-0.7731]
cv_val_Std,0.0496
