,Value
balance_train_Number,168
balance_train_PosNum,84
balance_train_NegNum,84
balance_train_AUC-PR,0.9717
balance_train_Cutoff,0.4475
balance_train_Acc,0.9226
balance_train_MCC,0.8501
balance_train_Sen,0.9762
balance_train_Spe,0.8690
balance_train_PPV,0.8817
balance_train_NPV,0.9733
balance_train_Youden Index,0.8452
balance_train_AUC,0.9692
balance_train_95% CIs,[0.9470-0.9915]
balance_train_Std,0.0114
train_Number,127
train_PosNum,43
train_NegNum,84
train_AUC-PR,0.9446
train_Cutoff,0.4475
train_Acc,0.9055
train_MCC,0.8117
train_Sen,0.9767
train_Spe,0.8690
train_PPV,0.7925
train_NPV,0.9865
train_Youden Index,0.8458
train_AUC,0.9668
train_95% CIs,[0.9379-0.9957]
train_Std,0.0147
test_Number,55
test_PosNum,19
test_NegNum,36
test_AUC-PR,0.9365
test_Cutoff,0.6092
test_Acc,0.9455
test_MCC,0.8786
test_Sen,0.8947
test_Spe,0.9722
test_PPV,0.9444
test_NPV,0.9459
test_Youden Index,0.8670
test_AUC,0.9284
test_95% CIs,[0.8225-1.0000]
test_Std,0.0540
cv_train_Number,672
cv_train_PosNum,336
cv_train_NegNum,336
cv_train_AUC-PR,0.9863
cv_train_Cutoff,0.4390
cv_train_Acc,0.9732
cv_train_MCC,0.9473
cv_train_Sen,0.9940
cv_train_Spe,0.9524
cv_train_PPV,0.9543
cv_train_NPV,0.9938
cv_train_Youden Index,0.9464
cv_train_AUC,0.9894
cv_train_95% CIs,[0.9824-0.9963]
cv_train_Std,0.0035
cv_val_Number,127
cv_val_PosNum,43
cv_val_NegNum,84
cv_val_AUC-PR,0.7844
cv_val_Cutoff,0.4596
cv_val_Acc,0.8583
cv_val_MCC,0.6875
cv_val_Sen,0.8140
cv_val_Spe,0.8810
cv_val_PPV,0.7778
cv_val_NPV,0.9024
cv_val_Youden Index,0.6949
cv_val_AUC,0.8771
cv_val_95% CIs,[0.8123-0.9418]
cv_val_Std,0.0330
